Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Long,Min Inertial Long,Max Inertial Long,Mean Inertial Long,Min Long of Pericenter,Max Long of Pericenter,Mean Long of Pericenter,Min True Anomaly,Max True Anomaly,Mean True Anomaly,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW Mean,EW Std,Normal EW Mean,Normal EW Std,EW Median,Normal EW Median
C4399339,275,50,1981-08-25T17:46:52,275.0,275.98,275.49,200.335,201.315,200.825,285.076,285.076,285.076,275.26,276.24,275.75,33.655067,33.715973,33.6812,48.304276,48.315166,48.310028,66.8165,66.91075,66.863686,81.94669364,8.78,0.80823654,0.18664903,0.31756357,0.07329946,0.78394182,0.30806193
C4399339,276,50,1981-08-25T17:46:52,276.0,276.98,276.49,201.335,202.315,201.825,285.076,285.076,285.076,276.26,277.24,276.75,33.64348,33.654373,33.646282,48.31535,48.322468,48.31914,66.71962,66.81458,66.76717,81.94669364,8.78,0.5920736,0.21242601,0.23353487,0.08378666,0.57764943,0.22813398
C4399339,277,50,1981-08-25T17:46:52,277.0,277.98,277.49,202.335,203.315,202.825,285.076,285.076,285.076,277.26,278.24,277.75,33.646904,33.689983,33.66445,48.3223,48.325405,48.324207,66.62215,66.71774,66.66998,81.94669364,8.78,0.62604181,0.24461858,0.24799219,0.09704696,0.63064911,0.25004044
C4399339,278,50,1981-08-25T17:46:52,278.0,278.98,278.49,203.335,204.315,203.825,285.076,285.076,285.076,278.26,279.24,278.75,33.691376,33.783115,33.733448,48.324398,48.325546,48.325226,66.523964,66.62018,66.57213,81.94669364,8.78,0.80968726,0.20988438,0.32188947,0.08334185,0.79334626,0.31517495
C4399339,279,50,1981-08-25T17:46:52,279.0,279.98,279.49,204.335,205.315,204.825,285.076,285.076,285.076,279.26,280.24,279.75,33.78545,33.923267,33.850784,48.319267,48.324333,48.322124,66.425186,66.52201,66.47364,81.94669364,8.78,0.61549147,0.23452083,0.24569232,0.09361537,0.63765171,0.25426987
C4399339,280,50,1981-08-25T17:46:52,280.0,280.98,280.49,205.335,206.315,205.825,285.076,285.076,285.076,280.26,281.24,280.75,33.92658,34.10778,34.013794,48.309948,48.31911,48.314865,66.325775,66.42318,66.37454,81.94669364,8.78,0.65772161,0.18732932,0.26354532,0.07493273,0.66932186,0.26840489
C4399339,281,50,1981-08-25T17:46:52,281.0,281.98,281.49,206.335,207.315,206.825,285.076,285.076,285.076,281.26,282.24,281.75,34.11185,34.333652,34.219646,48.296448,48.30974,48.303425,66.22583,66.323814,66.27485,81.94669364,8.78,0.87962203,0.20117448,0.35390923,0.08092905,0.87644795,0.35284726
C4399339,282,50,1981-08-25T17:46:52,282.0,282.98,282.49,207.335,208.315,207.825,285.076,285.076,285.076,282.26,283.24,282.75,34.33853,34.59795,34.465412,48.27866,48.296127,48.287727,66.12537,66.223854,66.17463,81.94669364,8.78,0.61983077,0.14200007,0.25038969,0.05739424,0.63952329,0.25857125
C4399339,283,50,1981-08-25T17:46:52,283.0,283.98,283.49,208.335,209.315,208.825,285.076,285.076,285.076,283.26,284.24,283.75,34.603706,34.897873,34.74812,48.256588,48.278255,48.267757,66.02434,66.12332,66.073875,81.94669364,8.78,0.51826098,0.15690943,0.21017676,0.0636183,0.52224144,0.21184914
C4399339,284,50,1981-08-25T17:46:52,284.0,284.98,284.49,209.335,210.315,209.825,285.076,285.076,285.076,284.26,285.24,284.75,34.90422,35.230083,35.064754,48.23017,48.25609,48.243473,65.9229,66.022316,65.97263,81.94669364,8.78,0.52134662,0.21545083,0.21230965,0.08777266,0.56542466,0.23035572
C4399339,285,39,1981-08-25T17:46:52,285.0,285.76,285.38,210.335,211.095,210.715,285.076,285.076,285.076,285.26,286.02,285.64,35.237118,35.509857,35.37219,48.20653,48.229595,48.21827,65.84346,65.92084,65.882164,81.94669364,8.78,0.4720265,0.24220966,0.19290911,0.09903818,0.40254265,0.16470698
C4399339,286,33,1981-08-25T17:46:52,286.34,286.98,286.66,211.675,212.315,211.995,285.076,285.076,285.076,286.6,287.24,286.92,35.7288,35.980225,35.853695,48.164215,48.18728,48.175858,65.71867,65.78418,65.75146,81.94669364,8.78,0.95459816,0.24274141,0.39209804,0.09991436,0.93345561,0.38309241
C4399342,268,28,1981-08-25T17:52:12,268.42,268.98,268.71,195.098,195.658,195.388,285.086,285.086,285.086,270.013,270.573,270.302,4.5947185,4.6215687,4.607491,48.47599,48.493404,48.48508,67.252045,67.304214,67.27728,81.94661039,1.21,0.80432794,0.16931079,0.31067629,0.06532579,0.80011246,0.30877384
C4399342,269,50,1981-08-25T17:52:12,269.0,269.98,269.49,195.678,196.658,196.168,285.086,285.086,285.086,270.593,271.573,271.083,4.5529103,4.5938,4.5727377,48.494007,48.521564,48.508095,67.15823,67.25017,67.20426,81.94661039,1.21,0.71774664,0.17558083,0.2781038,0.06806727,0.70258001,0.27229651
C4399342,270,50,1981-08-25T17:52:12,270.0,270.98,270.49,196.678,197.658,197.168,285.086,285.086,285.086,271.593,272.573,272.083,4.5189557,4.552154,4.534943,48.52209,48.54589,48.534294,67.06363,67.15635,67.110054,81.94661039,1.21,1.06351835,0.20689043,0.41365683,0.08040612,1.03264135,0.40146718
C4399342,271,50,1981-08-25T17:52:12,271.0,271.98,271.49,197.678,198.658,198.168,285.086,285.086,285.086,272.593,273.573,273.083,4.4927626,4.5183563,4.504956,48.54634,48.56635,48.55665,66.968254,67.06174,67.015045,81.94661039,1.21,0.88827006,0.17404842,0.34685703,0.06793035,0.89624514,0.35033133
C4399342,272,40,1981-08-25T17:52:12,272.0,272.78,272.39,198.678,199.458,199.068,285.086,285.086,285.086,273.593,274.373,273.983,4.477305,4.4923167,4.4844375,48.56671,48.580105,48.573498,66.891396,66.96633,66.928894,81.94661039,1.21,0.84659896,0.3096458,0.33169583,0.12124542,0.87545528,0.34276973
C4399832,326,37,1981-08-25T21:41:32,326.26,326.98,326.62,345.596,346.316,345.956,285.516,285.516,285.516,60.08,60.8,60.44,21.074429,21.094316,21.084675,31.399424,31.520115,31.462097,59.95712,60.101303,60.029602,81.94453371,5.73,0.35553188,0.08408223,0.17761392,0.04204513,0.35049714,0.17500679
C4399832,327,50,1981-08-25T21:41:32,327.0,327.98,327.49,346.336,347.316,346.826,285.516,285.516,285.516,60.82,61.8,61.31,21.055769,21.073921,21.063747,31.230042,31.39595,31.312407,60.105305,60.29908,60.202328,81.94453371,5.73,0.39522734,0.07727887,0.19637974,0.03828814,0.40685057,0.20207379
C4399832,328,48,1981-08-25T21:41:32,328.0,328.94,328.47,347.336,348.276,347.806,285.516,285.516,285.516,61.82,62.76,62.29,21.051264,21.055538,21.05245,31.07447,31.22672,31.150059,60.30302,60.487167,60.39522,81.94453371,5.73,0.39524565,0.05482993,0.19527149,0.02719399,0.39576527,0.19539654
C4399832,329,49,1981-08-25T21:41:32,329.02,329.98,329.5,348.356,349.316,348.836,285.516,285.516,285.516,62.84,63.8,63.32,21.051828,21.063345,21.056356,30.913694,31.061821,30.987202,60.502754,60.688953,60.595997,81.94453371,5.73,0.38351333,0.08377746,0.18825764,0.0409969,0.38745074,0.19075056
C4399832,330,50,1981-08-25T21:41:32,330.0,330.98,330.49,349.336,350.316,349.826,285.516,285.516,285.516,63.82,64.8,64.31,21.063747,21.091948,21.076471,30.766705,30.910679,30.83811,60.692806,60.880928,60.78702,81.94453371,5.73,0.4127334,0.06739676,0.20144842,0.03295709,0.40612213,0.19800891
C4399832,331,50,1981-08-25T21:41:32,331.0,331.98,331.49,350.336,351.316,350.826,285.516,285.516,285.516,64.82,65.8,65.31,21.092703,21.138645,21.114212,30.627092,30.763832,30.694895,60.88476,61.070942,60.978,81.94453371,5.73,0.39461421,0.08724715,0.19149103,0.04253429,0.3935301,0.19126089
C4399832,332,50,1981-08-25T21:41:32,332.0,332.98,332.49,351.336,352.316,351.826,285.516,285.516,285.516,65.82,66.8,66.31,21.139778,21.204542,21.170612,30.494843,30.62437,30.55904,61.07473,61.258884,61.16696,81.94453371,5.73,0.36472425,0.06872901,0.17587543,0.03307186,0.36999825,0.17835279
C4399832,333,50,1981-08-25T21:41:32,333.0,333.98,333.49,352.336,353.316,352.826,285.516,285.516,285.516,66.82,67.8,67.31,21.206072,21.290743,21.246775,30.369944,30.492289,30.43054,61.26264,61.4448,61.353878,81.94453371,5.73,0.45679545,0.09650356,0.21893263,0.04601518,0.4561618,0.21866931
C4399832,334,50,1981-08-25T21:41:32,334.0,334.98,334.49,353.336,354.316,353.826,285.516,285.516,285.516,67.82,68.8,68.31,21.292667,21.398218,21.343739,30.25232,30.36752,30.309345,61.448463,61.628574,61.5387,81.94453371,5.73,0.42750339,0.08946078,0.20376193,0.04281145,0.42380952,0.20145921
C4399832,335,50,1981-08-25T21:41:32,335.0,335.98,335.49,354.336,355.316,354.826,285.516,285.516,285.516,68.82,69.8,69.31,21.400595,21.527939,21.462488,30.141937,30.250042,30.195425,61.632236,61.81025,61.721405,81.94453371,5.73,0.41797597,0.07675988,0.19805576,0.03655814,0.41456729,0.19678693
C4399832,336,39,1981-08-25T21:41:32,336.0,336.98,336.45,355.336,356.316,355.79,285.516,285.516,285.516,69.82,70.8,70.274,21.530758,21.680767,21.598515,30.03877,30.13982,30.092571,61.813843,61.989777,61.895374,81.94453371,5.73,0.34915598,0.06605023,0.16450247,0.03123519,0.34675213,0.16349564
C4399832,337,50,1981-08-25T21:41:32,337.0,337.98,337.49,356.336,357.316,356.826,285.516,285.516,285.516,70.82,71.8,71.31,21.684069,21.857468,21.768854,29.942776,30.036758,29.989218,61.993332,62.16712,62.0804,81.94453371,5.73,0.32744145,0.07606345,0.15334473,0.03577034,0.31962179,0.1495512
C4399832,338,50,1981-08-25T21:41:32,338.0,338.98,338.49,357.336,358.316,357.826,285.516,285.516,285.516,71.82,72.8,72.31,21.861248,22.05872,21.95803,29.853876,29.940918,29.896843,62.170643,62.342297,62.25664,81.94453371,5.73,0.29786095,0.06159825,0.1386628,0.02868645,0.3025486,0.14078949
C4399832,339,50,1981-08-25T21:41:32,339.0,339.98,339.49,358.336,359.316,358.826,285.516,285.516,285.516,72.82,73.8,73.31,22.063,22.285088,22.172062,29.772074,29.85218,29.811565,62.34578,62.515278,62.430706,81.94453371,5.73,0.31363868,0.05998858,0.1451324,0.02763484,0.32835503,0.15189894
C4399832,340,50,1981-08-25T21:41:32,340.0,340.98,340.49,0.016,359.996,244.626,285.516,285.516,285.516,73.82,74.8,74.31,22.28988,22.537083,22.41147,29.697248,29.770512,29.733322,62.51871,62.686066,62.602573,81.94453371,5.73,0.38111583,0.05212399,0.17535863,0.0238768,0.38391694,0.17693118
C4399832,341,50,1981-08-25T21:41:32,341.0,341.98,341.49,0.336,1.316,0.826,285.516,285.516,285.516,74.82,75.8,75.31,22.542381,22.815044,22.67667,29.629398,29.69582,29.66207,62.689453,62.854656,62.77222,81.94453371,5.73,0.41781173,0.04709466,0.19115971,0.02154941,0.40708485,0.18635971
C4399832,342,50,1981-08-25T21:41:32,342.0,342.98,342.49,1.336,2.316,1.826,285.516,285.516,285.516,75.82,76.8,76.31,22.820858,23.119173,22.967964,29.56846,29.628119,29.597752,62.857994,63.02101,62.939682,81.94453371,5.73,0.45551154,0.07449024,0.20722338,0.03386292,0.44868061,0.20388389
C4399832,343,40,1981-08-25T21:41:32,343.0,343.78,343.39,2.336,3.116,2.726,285.516,285.516,285.516,76.82,77.6,77.21,23.125526,23.381454,23.252193,29.524641,29.56732,29.545649,63.02432,63.152508,63.088528,81.94453371,5.73,0.31852619,0.05246477,0.14418062,0.02383203,0.3049126,0.1379686
C4399832,344,39,1981-08-25T21:41:32,344.22,344.98,344.6,3.556,4.316,3.936,285.516,285.516,285.516,78.04,78.8,78.42,23.532906,23.806528,23.668486,29.467077,29.502415,29.484426,63.22423,63.3471,63.285767,81.94453371,5.73,0.33006021,0.05156052,0.14836224,0.02309079,0.32304007,0.14549682
C4399832,345,50,1981-08-25T21:41:32,345.0,345.98,345.49,4.336,5.316,4.826,285.516,285.516,285.516,78.82,79.8,79.31,23.813957,24.189688,23.999744,29.426508,29.466196,29.445831,63.350327,63.50682,63.428738,81.94453371,5.73,0.42452812,0.06947137,0.18991551,0.03120526,0.42155636,0.188259
C4399832,346,50,1981-08-25T21:41:32,346.0,346.98,346.49,5.336,6.316,5.826,285.516,285.516,285.516,79.82,80.8,80.31,24.197592,24.598871,24.396208,29.392624,29.42577,29.408672,63.509987,63.664295,63.587322,81.94453371,5.73,0.34551612,0.06704594,0.15372173,0.02997252,0.33988123,0.15116836
C4399832,347,30,1981-08-25T21:41:32,347.0,347.58,347.29,6.336,6.916,6.626,285.516,285.516,285.516,80.82,81.4,81.11,24.607334,24.859814,24.731628,29.369444,29.392014,29.383152,63.667427,63.758373,63.712692,81.94453371,5.73,0.32334232,0.05239296,0.14319235,0.02315518,0.33105872,0.14660901
C4399903,218,40,1981-08-25T22:09:16,218.2,218.98,218.59,249.175,249.955,249.565,285.569,285.569,285.569,323.606,324.386,323.996,20.308174,20.375078,20.341625,71.21465,71.363045,71.289314,55.53648,55.725925,55.63122,81.94348444,1.38,0.39977042,0.06389334,0.22567009,0.03603298,0.40467857,0.22840452
C4399903,219,49,1981-08-25T22:09:16,219.0,219.98,219.49,249.975,250.955,250.463,285.569,285.569,285.569,324.406,325.386,324.895,20.376783,20.460648,20.41866,71.01587,71.21079,71.11429,55.293247,55.531628,55.412727,81.94348444,1.38,0.28996741,0.09366079,0.16457667,0.05304226,0.28953873,0.16428988
C4399903,220,50,1981-08-25T22:09:16,220.0,220.98,220.49,250.975,251.955,251.465,285.569,285.569,285.569,325.406,326.386,325.896,20.462345,20.545544,20.504011,70.807465,71.011826,70.91041,55.049793,55.288433,55.16911,81.94348444,1.38,0.36932478,0.10129618,0.21094428,0.05787589,0.37383723,0.21355585
C4399903,221,50,1981-08-25T22:09:16,221.0,221.98,221.49,251.975,252.955,252.465,285.569,285.569,285.569,326.406,327.386,326.896,20.547224,20.62931,20.588371,70.589325,70.80321,70.69704,54.806313,55.04493,54.92562,81.94348444,1.38,0.37305689,0.09250616,0.2143798,0.05320169,0.35450706,0.20404498
C4399903,222,50,1981-08-25T22:09:16,222.0,222.98,222.49,252.975,253.955,253.465,285.569,285.569,285.569,327.406,328.386,327.896,20.630962,20.711552,20.671394,70.36141,70.584885,70.473915,54.563023,54.80145,54.682198,81.94348444,1.38,0.35124019,0.08181197,0.20306991,0.04733957,0.34980506,0.20258952
C4399915,267,46,1981-08-25T22:18:52,267.08,267.98,267.53,302.083,302.983,302.533,285.586,285.586,285.586,16.497,17.397,16.947,21.148487,21.15883,21.153898,50.936085,51.4144,51.175102,48.247448,48.347206,48.29663,81.94348042,1.03,0.43545346,0.08514192,0.28970751,0.05670826,0.4447874,0.29603468
C4399915,268,50,1981-08-25T22:18:52,268.0,268.98,268.49,303.003,303.983,303.493,285.586,285.586,285.586,17.417,18.397,17.907,21.13349,21.148233,21.141142,50.406876,50.92546,50.665977,48.349537,48.467888,48.4079,81.94348042,1.03,0.47155323,0.11208808,0.3130122,0.07432479,0.45338287,0.30124221
C4399915,269,50,1981-08-25T22:18:52,269.0,269.98,269.49,304.003,304.983,304.493,285.586,285.586,285.586,18.417,19.397,18.907,21.114698,21.133131,21.124208,49.880535,50.39634,50.138187,48.470375,48.598465,48.533646,81.94348042,1.03,0.65105713,0.15526047,0.43115919,0.10301344,0.64871173,0.42969978
C4399915,270,39,1981-08-25T22:18:52,270.0,270.76,270.38,305.003,305.763,305.383,285.586,285.586,285.586,19.417,20.177,19.797,21.099337,21.114285,21.106407,49.472385,49.870045,49.670914,48.60117,48.713417,48.65408,81.94348042,1.03,0.55813973,0.12755851,0.36869846,0.08421839,0.54757986,0.36199524
C4399922,337,50,1981-08-25T22:22:04,337.0,337.98,337.49,12.898,13.878,13.388,285.592,285.592,285.592,87.307,88.287,87.797,24.037525,24.512632,24.273481,31.102158,31.103552,31.102531,63.346703,63.509556,63.42835,81.94449903,4.14,0.30346812,0.11107608,0.13578336,0.04979468,0.28631201,0.12801972
C4399922,338,50,1981-08-25T22:22:04,338.0,338.98,338.49,13.898,14.878,14.388,285.592,285.592,285.592,88.307,89.287,88.797,24.522543,25.017769,24.76856,31.103651,31.111452,31.107008,63.51285,63.673138,63.593204,81.94449903,4.14,0.3401341,0.12670662,0.15124187,0.05629321,0.35551754,0.15790481
C4399922,339,50,1981-08-25T22:22:04,339.0,339.98,339.49,14.898,15.878,15.388,285.592,285.592,285.592,89.307,90.287,89.797,25.028076,25.542881,25.28392,31.111685,31.126236,31.118425,63.67638,63.83408,63.75544,81.94449903,4.14,0.38901657,0.09286671,0.17201332,0.04098667,0.39179781,0.17318664
C4399922,340,50,1981-08-25T22:22:04,340.0,340.98,340.49,15.898,16.878,16.388,285.592,285.592,285.592,90.307,91.287,90.797,25.553596,26.087618,25.819084,31.126612,31.147837,31.136692,63.83728,63.99247,63.91508,81.94449903,4.14,0.47028314,0.14048516,0.20675208,0.0616466,0.46155828,0.20291396
C4399922,341,50,1981-08-25T22:22:04,341.0,341.98,341.49,16.898,17.878,17.388,285.592,285.592,285.592,91.307,92.287,91.797,26.098703,26.651379,26.373552,31.148335,31.176113,31.161705,63.995605,64.148285,64.07215,81.94449903,4.14,0.41504517,0.12471338,0.18146713,0.05455507,0.407347,0.17777843
C4399922,342,50,1981-08-25T22:22:04,342.0,342.98,342.49,17.898,18.878,18.388,285.592,285.592,285.592,92.307,93.287,92.797,26.662804,27.233503,26.946783,31.176752,31.211002,31.193361,64.15137,64.301544,64.22667,81.94449903,4.14,0.5050494,0.15064294,0.21958136,0.0654366,0.50593545,0.22035257
C4399922,343,49,1981-08-25T22:22:04,343.0,343.98,343.48,18.898,19.878,19.379,285.592,285.592,285.592,93.307,94.287,93.788,27.245325,27.833755,27.532623,31.21177,31.252382,31.231188,64.30458,64.45235,64.37727,81.94449903,4.14,0.34282334,0.11314024,0.14824034,0.04892076,0.3473138,0.15037529
C4399922,344,50,1981-08-25T22:22:04,344.0,344.98,344.49,19.898,20.878,20.388,285.592,285.592,285.592,94.307,95.287,94.797,27.845829,28.451075,28.147139,31.253271,31.300182,31.276234,64.45531,64.6006,64.52815,81.94449903,4.14,0.37546528,0.11279454,0.16145747,0.04846242,0.3773939,0.16208415
C4399922,345,50,1981-08-25T22:22:04,345.0,345.98,345.49,20.898,21.878,21.388,285.592,285.592,285.592,95.307,96.287,95.797,28.463593,29.085108,28.773088,31.301197,31.354218,31.327229,64.603546,64.74642,64.67518,81.94449903,4.14,0.47153534,0.11549977,0.20172116,0.04951422,0.47305673,0.20213192
C4399922,346,50,1981-08-25T22:22:04,346.0,346.98,346.49,21.898,22.878,22.388,285.592,285.592,285.592,96.307,97.287,96.797,29.098036,29.735262,29.415352,31.355362,31.414515,31.384481,64.74932,64.88981,64.81974,81.94449903,4.14,0.33618286,0.12528645,0.14307692,0.05339592,0.36401143,0.15502335
C4399922,347,50,1981-08-25T22:22:04,347.0,347.98,347.49,22.898,23.878,23.388,285.592,285.592,285.592,97.307,98.287,97.797,29.748344,30.400572,30.073298,31.41579,31.480886,31.447872,64.89263,65.03073,64.961876,81.94449903,4.14,0.30900797,0.11098664,0.13078114,0.0469756,0.31806233,0.13462543
C4399922,348,50,1981-08-25T22:22:04,348.0,348.98,348.49,23.898,24.878,24.388,285.592,285.592,285.592,98.307,99.287,98.797,30.414122,31.08082,30.746302,31.48228,31.553236,31.517292,65.033554,65.16933,65.101616,81.94449903,4.14,0.49322685,0.10182708,0.2076387,0.04282834,0.49324036,0.20750787
C4399922,349,50,1981-08-25T22:22:04,349.0,349.98,349.49,24.898,25.878,25.388,285.592,285.592,285.592,99.307,100.287,99.797,31.094505,31.774933,31.433638,31.554752,31.631481,31.592655,65.17206,65.30551,65.238976,81.94449903,4.14,0.28020825,0.10063152,0.1173877,0.04222387,0.26954075,0.11296369
C4399922,350,50,1981-08-25T22:22:04,350.0,350.98,350.49,25.898,26.878,26.388,285.592,285.592,285.592,100.307,101.287,100.797,31.788855,32.48251,32.13469,31.63312,31.715487,31.673845,65.3082,65.43939,65.37398,81.94449903,4.14,0.29650451,0.09862298,0.12354248,0.04107061,0.3028489,0.12604726
C4399922,351,41,1981-08-25T22:22:04,351.0,351.8,351.4,26.898,27.698,27.298,285.592,285.592,285.592,101.307,102.107,101.707,32.496696,33.079285,32.784054,31.717216,31.784962,31.752407,65.44202,65.548904,65.49489,81.94449903,4.14,0.39471506,0.10847971,0.16371877,0.04499948,0.40763012,0.16890412
C4400649,183,45,1981-08-26T04:21:32,183.1,183.98,183.54,4.476,5.356,4.916,286.266,286.266,286.266,78.21,79.09,78.65,47.899055,54.89311,51.313705,138.48114,138.5885,138.5412,91.02603,91.04421,91.035065,81.94081592,3.68,20.91795224,0.38840932,0.3779025,0.00863069,20.85809787,0.37577682
C4400649,184,50,1981-08-26T04:21:32,184.0,184.98,184.49,5.376,6.356,5.866,286.266,286.266,286.266,79.11,80.09,79.6,40.49667,47.740932,44.09178,138.35054,138.4784,138.41333,91.04464,91.06569,91.05508,81.94081592,3.68,22.88959898,0.59353579,0.42145905,0.01023537,22.92744745,0.42260334
C4400649,185,50,1981-08-26T04:21:32,185.0,185.98,185.49,6.376,7.356,6.866,286.266,286.266,286.266,80.11,81.09,80.6,33.51759,40.3567,36.905453,138.235,138.34804,138.29033,91.06611,91.08807,91.07703,81.94081592,3.68,20.48138765,0.75981966,0.38489503,0.01203031,20.52731904,0.38538177
C4400649,186,50,1981-08-26T04:21:32,186.0,186.98,186.49,7.376,8.356,7.866,286.266,286.266,286.266,81.11,82.09,81.6,26.955246,33.381195,30.135567,138.13556,138.23285,138.18288,91.08854,91.11147,91.09992,81.94081592,3.68,19.35460923,0.2974256,0.37153833,0.0063679,19.28568406,0.37002712
C4400649,187,37,1981-08-26T04:21:32,187.0,187.72,187.36,8.376,9.096,8.736,286.266,286.266,286.266,82.11,82.83,82.47,22.387756,26.826138,24.588959,138.07341,138.13376,138.1026,91.11195,91.129456,91.12066,81.94081592,3.68,19.13107165,0.19437279,0.37416425,0.00390737,19.1359432,0.37380035
C4400649,189,12,1981-08-26T04:21:32,189.76,189.98,189.87,11.136,11.356,11.246,286.266,286.266,286.266,84.87,85.09,84.98,10.382583,11.374126,10.875321,137.94516,137.95251,137.94893,91.18231,91.18832,91.18529,81.94081592,3.68,17.74963634,0.31103818,0.36716385,0.00633621,17.67204934,0.3658949
C4400649,190,50,1981-08-26T04:21:32,190.0,190.98,190.49,11.376,12.356,11.866,286.266,286.266,286.266,85.11,86.09,85.6,6.946764,10.300228,8.458253,137.92181,137.94427,137.93137,91.188835,91.21635,91.20249,81.94081592,3.68,18.34870135,0.35938803,0.38506301,0.0077793,18.31818765,0.3846608
C4400649,191,50,1981-08-26T04:21:32,191.0,191.98,191.49,12.376,13.356,12.866,286.266,286.266,286.266,86.11,87.09,86.6,6.19385,6.9024563,6.37873,137.91855,137.92157,137.91953,91.21692,91.2458,91.23124,81.94081592,3.68,17.25408613,0.66023155,0.37065499,0.01174918,17.40767221,0.37422427
C4400649,192,50,1981-08-26T04:21:32,192.0,192.98,192.49,13.376,14.356,13.866,286.266,286.266,286.266,87.11,88.09,87.6,6.422955,8.683389,7.407069,137.92142,137.94487,137.93117,91.24637,91.27665,91.2614,81.94081592,3.68,15.17311826,0.53567012,0.33399024,0.01113089,15.13653746,0.33405073
C4400649,193,50,1981-08-26T04:21:32,193.0,193.98,193.49,14.376,15.356,14.866,286.266,286.266,286.266,88.11,89.09,88.6,8.74593,12.0117035,10.34934,137.94559,137.99472,137.96802,91.2773,91.309105,91.29307,81.94081592,3.68,15.08817898,0.54119386,0.34043553,0.01092978,15.11243871,0.34107135
C4400649,194,50,1981-08-26T04:21:32,194.0,194.98,194.49,15.376,16.356,15.866,286.266,286.266,286.266,89.11,90.09,89.6,12.081188,15.4611435,13.776232,137.99594,138.07272,138.03204,91.30978,91.34322,91.326355,81.94081592,3.68,13.75290692,0.44674813,0.31829982,0.00925323,13.73518246,0.31775159
C4400649,195,50,1981-08-26T04:21:32,195.0,195.98,195.49,16.376,17.356,16.866,286.266,286.266,286.266,90.11,91.09,90.6,15.52781,18.761137,17.16079,138.07457,138.18117,138.1254,91.3439,91.37909,91.36136,81.94081592,3.68,13.68802058,0.3131038,0.32519995,0.00782935,13.60948439,0.32457963
C4400649,196,50,1981-08-26T04:21:32,196.0,196.98,196.49,17.376,18.356,17.866,286.266,286.266,286.266,91.11,92.09,91.6,18.825092,21.831724,20.348213,138.18364,138.32246,138.25038,91.37982,91.4169,91.39822,81.94081592,3.68,13.72986053,0.32605918,0.33505889,0.00975434,13.72496031,0.33480461
C4400649,197,50,1981-08-26T04:21:32,197.0,197.98,197.49,18.376,19.356,18.866,286.266,286.266,286.266,92.11,93.09,92.6,21.889858,24.640484,23.286854,138.32565,138.49934,138.40959,91.41766,91.456726,91.437035,81.94081592,3.68,15.54718699,0.59377742,0.39000318,0.01760727,15.71988368,0.39433376
C4400649,198,19,1981-08-26T04:21:32,198.0,198.36,198.18,19.376,19.736,19.556,286.266,286.266,286.266,93.11,93.47,93.29,24.696638,25.63577,25.169157,138.5033,138.57608,138.5395,91.45761,91.47243,91.46498,81.94081592,3.68,14.96034876,0.50593817,0.38244483,0.01196939,14.88020679,0.38214716
C4410636,235,46,1981-08-29T12:22:36,235.08,235.98,235.53,196.903,197.803,197.353,295.27,295.27,295.27,261.634,262.534,262.084,43.30984,43.74547,43.527016,97.20192,97.22425,97.21374,119.6898,119.70229,119.69629,81.89271208,6.02,0.3779764,0.36865697,0.18725881,0.18264699,0.37710301,0.18680819
C4410636,236,50,1981-08-29T12:22:36,236.0,236.98,236.49,197.823,198.803,198.313,295.27,295.27,295.27,262.554,263.534,263.044,42.824448,43.300125,43.062565,97.2247,97.247086,97.23594,119.675125,119.68951,119.682335,81.89271208,6.02,0.43796595,0.53951749,0.21686551,0.2671681,0.49264523,0.2439581
C4410636,237,50,1981-08-29T12:22:36,237.0,237.98,237.49,198.823,199.803,199.313,295.27,295.27,295.27,263.554,264.534,264.044,42.336163,42.814747,42.57568,97.247536,97.269394,97.25851,119.66028,119.67484,119.66756,81.89271208,6.02,0.61087537,0.50300761,0.30234824,0.2489515,0.54555028,0.27002118
C4410636,238,50,1981-08-29T12:22:36,238.0,238.98,238.49,199.823,200.803,200.313,295.27,295.27,295.27,264.554,265.534,265.044,41.8454,42.32637,42.086094,97.26982,97.29111,97.280525,119.645226,119.65997,119.65261,81.89271208,6.02,0.70988423,0.35167879,0.3512054,0.1739869,0.71020921,0.35137225
C4410636,239,50,1981-08-29T12:22:36,239.0,239.98,239.49,200.823,201.803,201.313,295.27,295.27,295.27,265.554,266.534,266.044,41.352894,41.835518,41.59435,97.29154,97.31226,97.30194,119.62997,119.644905,119.63747,81.89271208,6.02,0.59705147,0.40496785,0.29524019,0.20025225,0.61089758,0.30208405
C4410636,240,50,1981-08-29T12:22:36,240.0,240.98,240.49,201.823,202.803,202.313,295.27,295.27,295.27,266.554,267.534,267.044,40.858948,41.342903,41.101036,97.31267,97.332825,97.3228,119.61453,119.62965,119.622116,81.89271208,6.02,0.38049478,0.26069513,0.18806798,0.128856,0.37284711,0.18429961
C4410636,241,50,1981-08-29T12:22:36,241.0,241.98,241.49,202.823,203.803,203.313,295.27,295.27,295.27,267.554,268.534,268.044,40.36438,40.849022,40.60675,97.33324,97.35283,97.34307,119.59894,119.61423,119.60659,81.89271208,6.02,0.48474677,0.30611203,0.23949345,0.15123663,0.5076994,0.2508621
