Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Radial Res,Mean Angular Res,Mean Phase,Mean Emission,Incidence,Normal EW Mean,Normal EW Std,Normal EW139900 Mean,Normal EW139905 Mean,Normal EW139910 Mean,Normal EW139915 Mean,Normal EW139920 Mean,Normal EW139925 Mean,Normal EW139930 Mean,Normal EW139935 Mean,Normal EW139940 Mean,Normal EW139945 Mean,Normal EW139950 Mean,Normal EW139955 Mean,Normal EW139960 Mean,Normal EW139965 Mean,Normal EW139970 Mean,Normal EW139975 Mean,Normal EW139980 Mean,Normal EW139985 Mean,Normal EW139990 Mean,Normal EW139995 Mean,Normal EW140000 Mean,Normal EW140005 Mean,Normal EW140010 Mean,Normal EW140015 Mean,Normal EW140020 Mean,Normal EW140025 Mean,Normal EW140030 Mean,Normal EW140035 Mean,Normal EW140040 Mean,Normal EW140045 Mean,Normal EW140050 Mean,Normal EW140055 Mean,Normal EW140060 Mean,Normal EW140065 Mean,Normal EW140070 Mean,Normal EW140075 Mean,Normal EW140080 Mean,Normal EW140085 Mean,Normal EW140090 Mean,Normal EW140095 Mean,Normal EW140100 Mean,Normal EW140105 Mean,Normal EW140110 Mean,Normal EW140115 Mean,Normal EW140120 Mean,Normal EW140125 Mean,Normal EW140130 Mean,Normal EW140135 Mean,Normal EW140140 Mean,Normal EW140145 Mean
ISS_039RF_FMOVIE001_VIMS,10897,1,2007-02-27T12:03:11,217.94,217.94,10.198459,0.0,103.44092,144.79173,76.43975463,1.60506316,0.0,0.00070439,0.00077759,0.00088698,0.00088517,0.00087986,0.00087987,0.00087882,0.0009146,0.00105528,0.0010952,0.00125244,0.00125275,0.00124912,0.00126563,0.00140771,0.00140852,0.00161972,0.00162053,0.00193823,0.00197425,0.00218532,0.00220949,0.00251985,0.00259805,0.00247918,0.00232815,0.00221652,0.00222139,0.00282884,0.00308964,0.00336766,0.00355327,0.00370664,0.00386,0.00397456,0.00408913,0.00425026,0.00449156,0.00409852,0.00350856,0.00345708,0.00332238,0.00363687,0.00437311,0.0045145,0.00507766,0.00510919,0.00538648,0.0053354,0.00486921
ISS_039RF_FMOVIE001_VIMS,10898,1,2007-02-27T12:03:11,217.96,217.96,10.198312,0.0,103.440956,144.79308,76.43975463,1.52254034,0.0,0.00069591,0.00068045,0.00072049,0.00087832,0.00091002,0.00103452,0.00103425,0.0010256,0.00102637,0.00119281,0.00119358,0.00142205,0.00137892,0.00138351,0.0013847,0.00138709,0.00138804,0.00157243,0.0016191,0.00193931,0.00201993,0.00231238,0.00243815,0.00253921,0.00260683,0.00236805,0.00220911,0.00239512,0.00258113,0.00305472,0.0035283,0.00371833,0.00400299,0.00409523,0.00423319,0.00419862,0.00411691,0.0040566,0.00381307,0.00367029,0.00309689,0.00313681,0.00348995,0.00366466,0.00484608,0.00484686,0.00518649,0.00518726,0.00511359,0.00511436
ISS_039RF_FMOVIE001_VIMS,10899,1,2007-02-27T12:03:11,217.98,217.98,10.198166,0.0,103.441,144.79442,76.43975463,1.53508135,0.0,0.00069507,0.00071172,0.00085535,0.00085612,0.00087353,0.0008743,0.00087668,0.00087745,0.00103775,0.00105625,0.00136517,0.00140018,0.00139095,0.00139069,0.00155642,0.00162224,0.00174777,0.00180201,0.00203445,0.00218967,0.00229089,0.00235862,0.0024026,0.00244658,0.0023926,0.00233862,0.00236999,0.00241667,0.00261195,0.00303869,0.00323308,0.00375067,0.0038163,0.00407649,0.00411164,0.00424993,0.00422952,0.00403965,0.00395932,0.00323017,0.00323094,0.00336075,0.00336152,0.00424629,0.00434528,0.00525234,0.00535381,0.00514101,0.00508838,0.00495788
ISS_039RF_FMOVIE001_VIMS,10900,1,2007-02-27T12:03:11,218.0,218.0,10.198019,0.0,103.44105,144.79576,76.43975463,1.54251032,0.0,0.00065466,0.00071633,0.00071716,0.00085981,0.00087641,0.0008912,0.00089552,0.00100256,0.00102994,0.00127182,0.00137596,0.00129028,0.00125404,0.00134769,0.00141041,0.0014015,0.0014393,0.00161224,0.00178519,0.00195494,0.00220914,0.00237086,0.00261301,0.00254285,0.00237803,0.00233299,0.00222678,0.00230735,0.00262715,0.00280947,0.00353624,0.00366323,0.00379182,0.00379266,0.00431482,0.00431566,0.00412364,0.00412447,0.00347431,0.00340281,0.00310118,0.00306841,0.00366939,0.00382027,0.00465455,0.00486375,0.00517422,0.00504408,0.00514248,0.00520836
ISS_039RF_FMOVIE001_VIMS,10901,1,2007-02-27T12:03:11,218.02,218.02,10.197872,0.0,103.44109,144.7971,76.43975463,1.54429464,0.0,0.00080389,0.00083719,0.00085756,0.0008615,0.00085631,0.00085453,0.00086621,0.00087426,0.00108466,0.00122519,0.0013046,0.00138401,0.00140076,0.0014175,0.00134848,0.00124457,0.00138817,0.00160317,0.00189181,0.00215335,0.00220113,0.00238993,0.00243405,0.00260821,0.0025694,0.00221391,0.0022546,0.00261462,0.00261539,0.00351319,0.00351396,0.00378496,0.00378574,0.00414439,0.00429505,0.00431585,0.00432163,0.00389507,0.00378901,0.00332115,0.00312108,0.0034059,0.0035284,0.00415469,0.00457247,0.00497407,0.00524206,0.00517055,0.00509903,0.00495689
ISS_039RF_FMOVIE001_VIMS,10902,1,2007-02-27T12:03:11,218.04,218.04,10.197727,0.0,103.44113,144.79845,76.43975463,1.54472828,0.0,0.00085959,0.00087902,0.00089227,0.00089179,0.00096024,0.00104046,0.00105221,0.00105377,0.00105564,0.00119333,0.0013994,0.00140464,0.00141565,0.00136022,0.00122966,0.00126866,0.00142192,0.00149457,0.00178243,0.00182509,0.00241757,0.00241847,0.00244569,0.0024466,0.00222717,0.00222808,0.00242443,0.00244706,0.00294856,0.00300509,0.00345214,0.00356458,0.00381593,0.00387945,0.00406634,0.00410065,0.00407547,0.00408987,0.00360253,0.00327793,0.00329136,0.00330479,0.00382374,0.0043427,0.0046335,0.00506924,0.00508861,0.0051172,0.00497784,0.00465147
ISS_039RF_FMOVIE001_VIMS,10903,1,2007-02-27T12:03:11,218.06,218.06,10.197581,0.0,103.44117,144.7998,76.43975463,1.53576963,0.0,0.00070304,0.00070495,0.00077281,0.00087417,0.00094332,0.00104663,0.00101611,0.00105579,0.0010915,0.00123175,0.00127196,0.00143021,0.00142976,0.00141878,0.00141836,0.00140762,0.00140848,0.00166769,0.00166856,0.00218356,0.00218442,0.00240084,0.00240422,0.00224836,0.00221004,0.00216841,0.00215865,0.00261194,0.00280671,0.00329577,0.00350587,0.00381545,0.00402213,0.00404315,0.00405745,0.00409712,0.0041368,0.00386874,0.00351265,0.00335347,0.00311426,0.00339932,0.00406328,0.00436521,0.00506856,0.00508392,0.00514279,0.00513857,0.00511909,0.0050854
ISS_039RF_FMOVIE001_VIMS,10904,1,2007-02-27T12:03:11,218.08,218.08,10.197437,0.0,103.441216,144.80113,76.43975463,1.52631472,0.0,0.00071964,0.00077439,0.00090082,0.00093418,0.00106461,0.00106947,0.00108589,0.00108424,0.0010644,0.00106994,0.00142183,0.00142283,0.00139683,0.00139784,0.00140992,0.00141216,0.00141688,0.00141829,0.00190547,0.00202801,0.00238682,0.00247727,0.00242615,0.00240481,0.0021595,0.00208653,0.00229799,0.0024393,0.00278754,0.00313577,0.00348938,0.00384298,0.00392745,0.00405366,0.00416122,0.00432205,0.00416473,0.00379632,0.00370437,0.00317691,0.00317354,0.00357477,0.00367195,0.00453851,0.0045994,0.00513944,0.00514044,0.00516792,0.00516893,0.0048642
ISS_039RF_FMOVIE001_VIMS,10905,1,2007-02-27T12:03:11,218.1,218.1,10.197291,0.0,103.44125,144.80249,76.43975463,1.52190941,0.0,0.00069429,0.0007057,0.00073988,0.00104061,0.00104148,0.00089173,0.00089259,0.00103468,0.00105123,0.00121292,0.00122792,0.0013511,0.00138395,0.00138586,0.00138698,0.00143326,0.00145359,0.00169461,0.00179841,0.00205467,0.00222579,0.00233641,0.00244702,0.00233068,0.00221435,0.00221347,0.00244837,0.0026972,0.00307001,0.00321381,0.0035482,0.00363768,0.00384532,0.0038976,0.00410412,0.00409862,0.00404226,0.003946,0.00307279,0.00307365,0.00307896,0.00307207,0.00410036,0.00410123,0.00478705,0.00486402,0.00486934,0.0048707,0.00488413,0.00488814
ISS_039RF_FMOVIE001_VIMS,10906,1,2007-02-27T12:03:11,218.12,218.12,10.197147,0.0,103.44129,144.80382,76.43975463,1.54401695,0.0,0.00070399,0.00070485,0.00070371,0.00070435,0.00101529,0.00105061,0.00104333,0.00104215,0.0011775,0.00123599,0.00123084,0.00122912,0.00126337,0.00123046,0.00135632,0.00144052,0.00153724,0.00163396,0.00183209,0.00203023,0.00219323,0.00243731,0.00242336,0.00238966,0.00232706,0.00217986,0.0022717,0.00263649,0.002857,0.00358345,0.00359785,0.00372052,0.00372138,0.00427322,0.00427408,0.00416443,0.0041653,0.00357777,0.00351325,0.00315971,0.00312119,0.00347905,0.00356916,0.00471936,0.00507355,0.00509131,0.00509941,0.00491356,0.00478995,0.00480675
ISS_039RF_FMOVIE001_VIMS,10907,1,2007-02-27T12:03:11,218.14,218.14,10.197002,0.0,103.44132,144.80516,76.43975463,1.5620904,0.0,0.00069785,0.00069963,0.0007007,0.00081708,0.00086743,0.00087008,0.00087212,0.00099172,0.00107173,0.00106335,0.00105496,0.00114093,0.00122691,0.00123383,0.00123981,0.00127817,0.00138052,0.00150492,0.00179407,0.00187884,0.00221542,0.00225875,0.00242954,0.0024024,0.00215149,0.0021594,0.00222392,0.00222476,0.0033182,0.00332365,0.00369905,0.00373688,0.00403136,0.00406482,0.00407832,0.00408232,0.00380716,0.003739,0.00315737,0.00290858,0.00320034,0.00332585,0.00379372,0.0041059,0.00446413,0.00502234,0.00510257,0.00513281,0.00499625,0.00479099
ISS_039RF_FMOVIE001_VIMS,10908,1,2007-02-27T12:03:11,218.16,218.16,10.196857,0.0,103.441376,144.80652,76.43975463,1.55964562,0.0,0.00069589,0.00082075,0.00087496,0.00087227,0.00087356,0.00087484,0.00094036,0.00103822,0.0011118,0.00122175,0.0012738,0.00139413,0.00139795,0.00141071,0.00140825,0.00139591,0.00138312,0.0017797,0.00182136,0.00218959,0.00219043,0.00245866,0.0024595,0.00217643,0.00217727,0.00217235,0.00217255,0.00256605,0.00266505,0.00337039,0.00354735,0.00375949,0.00376179,0.00411124,0.00426148,0.00398383,0.00379901,0.00352671,0.00334545,0.00320834,0.00307123,0.00334536,0.00375613,0.00419869,0.00486211,0.00495004,0.00515407,0.0049429,0.00468554,0.00470725
ISS_039RF_FMOVIE001_VIMS,10909,1,2007-02-27T12:03:11,218.18,218.18,10.196714,0.0,103.44142,144.80786,76.43975463,1.57206718,0.0,0.00071532,0.00070788,0.00069631,0.00075258,0.00088947,0.00088995,0.00088999,0.00092667,0.00107093,0.00108639,0.001219,0.00123846,0.00140703,0.00140785,0.00142334,0.00142417,0.00164915,0.00164998,0.00198591,0.00203374,0.00239274,0.00243336,0.00224885,0.00220334,0.00219389,0.0021903,0.00252188,0.00266446,0.003233,0.00361231,0.00387986,0.00405851,0.004096,0.00411775,0.00405984,0.004067,0.00385217,0.00352951,0.0033352,0.00288069,0.00307559,0.00352928,0.00379121,0.00483644,0.00488183,0.00506094,0.0050397,0.00484196,0.00484278,0.00463366
ISS_039RF_FMOVIE001_VIMS,10910,1,2007-02-27T12:03:11,218.2,218.2,10.19657,0.0,103.44145,144.80919,76.43975463,1.58108176,0.0,0.00068568,0.00070206,0.00073765,0.00105118,0.00103474,0.00086543,0.00085652,0.00088612,0.00088696,0.00122946,0.00123031,0.00140087,0.00142057,0.00124616,0.00122753,0.00136679,0.00140224,0.00168745,0.00181016,0.00211716,0.00222445,0.00234731,0.00245427,0.00229646,0.00219154,0.00221761,0.00224369,0.00263993,0.00303618,0.00336207,0.00385049,0.00382983,0.00378051,0.00391577,0.00423025,0.00408912,0.00352206,0.00344008,0.00310962,0.00313007,0.0033074,0.00330825,0.00453185,0.00453269,0.00513374,0.00513459,0.00504041,0.00503069,0.004913,0.00490067
ISS_039RF_FMOVIE001_VIMS,10911,1,2007-02-27T12:03:11,218.22,218.22,10.196426,0.0,103.44149,144.81055,76.43975463,1.57255001,0.0,0.00089792,0.00089879,0.00088007,0.00088094,0.00105019,0.00106978,0.00106531,0.00105332,0.00118511,0.00122076,0.0012181,0.00121746,0.00136249,0.00142515,0.00141228,0.001404,0.00163022,0.00178132,0.00197875,0.00217619,0.00229664,0.0024171,0.00242388,0.0024336,0.00242635,0.00240826,0.0025432,0.00285688,0.00299201,0.00352992,0.00363524,0.00405389,0.00405357,0.00404367,0.00404454,0.00377488,0.00377575,0.00327655,0.00312165,0.00304023,0.00303196,0.00393776,0.00403918,0.00471914,0.00488979,0.0050511,0.00509208,0.00494375,0.00488067,0.00495916
ISS_039RF_FMOVIE001_VIMS,10912,1,2007-02-27T12:03:11,218.24,218.24,10.196284,0.0,103.44152,144.81187,76.43975463,1.58284284,0.0,0.00072441,0.00071962,0.00071917,0.0008575,0.00091736,0.00090048,0.00089382,0.00100122,0.00107315,0.00117171,0.00123775,0.00124857,0.0012594,0.00134298,0.00142657,0.00141447,0.00139583,0.00156656,0.00196361,0.0020828,0.0023596,0.00232878,0.00220256,0.0021644,0.00210696,0.00222919,0.00243755,0.00243855,0.00332075,0.00332174,0.00383214,0.00383313,0.00406698,0.00409384,0.0040979,0.00409924,0.0037051,0.00360731,0.00325913,0.00314704,0.00360673,0.0038301,0.00459804,0.00511034,0.00519595,0.00525336,0.00503358,0.00481381,0.00483068,0.00484755
ISS_039RF_FMOVIE001_VIMS,10913,1,2007-02-27T12:03:11,218.26,218.26,10.196139,0.0,103.44156,144.81323,76.43975463,1.5903778,0.0,0.00080934,0.00088269,0.00086434,0.00085243,0.00095825,0.00106406,0.00106336,0.00106182,0.00112394,0.00121663,0.00122738,0.00133735,0.00139685,0.00140038,0.00140041,0.00139763,0.00151566,0.00198488,0.00200557,0.00218415,0.00218511,0.00220022,0.00220117,0.00218717,0.00218812,0.00217826,0.00231152,0.00303481,0.00310119,0.00361524,0.00374447,0.00384524,0.00387115,0.00417176,0.00430114,0.00404577,0.00387584,0.00343984,0.00314949,0.00314263,0.00313577,0.00372423,0.00431621,0.00462785,0.00509483,0.00501928,0.00484171,0.00486319,0.00491202,0.0048944
ISS_039RF_FMOVIE001_VIMS,10914,1,2007-02-27T12:03:11,218.28,218.28,10.195998,0.0,103.44159,144.81456,76.43975463,1.6296256,0.0,0.00085022,0.00086229,0.00087996,0.00088005,0.0008791,0.000929,0.00104427,0.00104313,0.00103592,0.00107263,0.00139597,0.00139684,0.00139759,0.00139154,0.00141689,0.00141777,0.001645,0.00164588,0.00215881,0.00221659,0.00219552,0.00219396,0.00238873,0.00243808,0.00226119,0.00218588,0.0026435,0.00284012,0.00341057,0.00379116,0.00383268,0.00386066,0.00404991,0.00423917,0.00416527,0.00409137,0.00378773,0.00333184,0.00321486,0.00294075,0.0031945,0.00378539,0.0040009,0.00495488,0.00500262,0.00481253,0.00482211,0.00490124,0.00489446,0.00482645
ISS_039RF_FMOVIE001_VIMS,10915,1,2007-02-27T12:03:11,218.3,218.3,10.195854,0.0,103.441635,144.81592,76.43975463,1.6491939,0.0,0.00071106,0.00071798,0.00073385,0.00086991,0.00088934,0.0010575,0.00105834,0.00105795,0.0010588,0.0010807,0.00108154,0.00121317,0.00122855,0.00137038,0.00140646,0.00141179,0.00141877,0.00185129,0.00203714,0.00212025,0.00215635,0.00220863,0.00224377,0.0022167,0.00219893,0.00230022,0.00240151,0.0027669,0.00331457,0.00350819,0.00364619,0.0037038,0.00407355,0.00406763,0.0040527,0.003945,0.00351165,0.00338198,0.0028608,0.00292349,0.00348102,0.00348186,0.00456236,0.0045632,0.00509258,0.00509134,0.00506361,0.00506143,0.00488431,0.00486538
ISS_039RF_FMOVIE001_VIMS,10916,1,2007-02-27T12:03:11,218.32,218.32,10.195713,0.0,103.441666,144.81726,76.43975463,1.67857564,0.0,0.00088382,0.00088465,0.00088123,0.00088311,0.00087371,0.0008734,0.00087918,0.00088125,0.00102415,0.0010605,0.00116715,0.00121333,0.00123136,0.00123957,0.00133899,0.00140554,0.00160356,0.00167594,0.00191742,0.00221275,0.00219334,0.00216382,0.00218672,0.00222066,0.002214,0.00219734,0.0023927,0.00284745,0.00303583,0.00378686,0.00379227,0.00383427,0.00395388,0.00405558,0.0040564,0.00359774,0.00359857,0.00306983,0.00307066,0.00311254,0.00311793,0.00408611,0.00432878,0.0047397,0.00484305,0.00498622,0.00504805,0.00495613,0.00491721,0.00485438
ISS_039RF_FMOVIE001_VIMS,10917,1,2007-02-27T12:03:11,218.34,218.34,10.195571,0.0,103.4417,144.81859,76.43975463,1.70910814,0.0,0.0005767,0.00067826,0.00070425,0.00082939,0.00088767,0.00088942,0.00088966,0.0008959,0.00090033,0.00106483,0.00122933,0.00125013,0.00127092,0.00125892,0.00124052,0.00139549,0.00162754,0.0016762,0.00178866,0.00200653,0.00223609,0.00223286,0.0022175,0.0022125,0.00216096,0.0022143,0.00268789,0.0026887,0.00352467,0.00352548,0.00381681,0.00384989,0.00400745,0.00402567,0.00386445,0.00379136,0.00327827,0.0031506,0.0031151,0.00310035,0.00382519,0.0041363,0.00454038,0.00481004,0.00496182,0.00511361,0.00497634,0.00483908,0.00484729,0.00484104
ISS_039RF_FMOVIE001_VIMS,10918,1,2007-02-27T12:03:11,218.36,218.36,10.195429,0.0,103.44175,144.81996,76.43975463,1.7599109,0.0,0.00071751,0.00077891,0.00077263,0.00076634,0.00083868,0.00094686,0.00102106,0.00110995,0.00111986,0.00114206,0.00123489,0.00145058,0.00142534,0.00132238,0.00135323,0.0014746,0.00151476,0.00187077,0.00187145,0.00225976,0.00226043,0.00226352,0.00226581,0.00210985,0.00209312,0.00264865,0.00271097,0.00326013,0.00339793,0.00373211,0.00387571,0.00406284,0.00414343,0.00410299,0.00407626,0.00379235,0.00344957,0.00318529,0.00295944,0.00326635,0.00357325,0.00410439,0.00490076,0.00494555,0.00504913,0.00502529,0.00496875,0.00495466,0.00489627,0.0049423
ISS_039RF_FMOVIE001_VIMS,10919,1,2007-02-27T11:56:31,218.38,218.38,10.2158985,0.0,103.38592,144.62372,76.43975463,1.81137532,0.0,0.00083314,0.00083337,0.00102696,0.00101218,0.00112856,0.00114558,0.00113478,0.00113378,0.00146163,0.00154376,0.00142072,0.00139013,0.00149376,0.00153831,0.00169428,0.00176125,0.00200989,0.00217572,0.00229562,0.00237563,0.00227886,0.00218209,0.00227448,0.00241295,0.00260512,0.00322458,0.00336655,0.00369752,0.00377885,0.00396829,0.00400986,0.00417546,0.00413598,0.00397738,0.0039002,0.00320379,0.00323868,0.00355085,0.00355108,0.00440619,0.00440642,0.00502494,0.00502517,0.00547474,0.0054361,0.00510182,0.00507968,0.00497345,0.00494706,0.00495025
ISS_039RF_FMOVIE001_VIMS,10920,1,2007-02-27T11:56:31,218.4,218.4,10.215723,0.0,103.38602,144.62506,76.43975463,1.82851777,0.0,0.00086026,0.00098146,0.00098484,0.00099745,0.00103371,0.00135763,0.00127169,0.00153298,0.00153328,0.00137453,0.00137483,0.00136216,0.00136247,0.00153326,0.00155251,0.00186989,0.00190542,0.00212712,0.00218277,0.00232917,0.00239209,0.00223339,0.00216556,0.0024069,0.0025679,0.00311146,0.00347178,0.00362293,0.0037791,0.00399333,0.00420756,0.00422828,0.0042592,0.00396518,0.003524,0.00344251,0.00325195,0.00347783,0.00400447,0.0041941,0.00495173,0.00496265,0.00500547,0.00501214,0.00506976,0.00507095,0.00507921,0.00507372,0.00500337,0.00500367
ISS_039RF_FMOVIE001_VIMS,10921,1,2007-02-27T11:56:31,218.42,218.42,10.2155485,0.0,103.38614,144.6264,76.43975463,1.91728615,0.0,0.00100105,0.00100953,0.00102211,0.00101346,0.00100034,0.00105031,0.00116654,0.00127671,0.00152099,0.00140784,0.00140046,0.00140142,0.00140772,0.00144176,0.00174585,0.00174614,0.00214417,0.00214446,0.00234535,0.00234563,0.00217552,0.00215687,0.00235315,0.00237522,0.00290639,0.00303939,0.00362308,0.00376921,0.0037525,0.00393576,0.00401112,0.0040232,0.00385043,0.00373535,0.00332843,0.00305724,0.00317247,0.00328771,0.00374584,0.00443289,0.00465929,0.00499875,0.0050979,0.00532888,0.00524123,0.00503635,0.00505307,0.00511908,0.00511238,0.00508169
ISS_039RF_FMOVIE001_VIMS,10922,1,2007-02-27T11:56:31,218.44,218.44,10.215376,0.0,103.38625,144.62775,76.43975463,1.9172926,0.0,0.00083507,0.00083083,0.00093088,0.00099768,0.00108215,0.00116662,0.00115709,0.00114757,0.0012411,0.00138125,0.00140336,0.00140348,0.00142643,0.00155636,0.0016813,0.00197242,0.00201838,0.00220132,0.0021906,0.00214682,0.00214941,0.00217036,0.00219336,0.00239792,0.00239822,0.00325317,0.00325347,0.00354752,0.00354782,0.00391039,0.00395094,0.00411034,0.00396615,0.00337609,0.0032288,0.00308338,0.00302123,0.00340554,0.00357041,0.00428056,0.00475409,0.00487399,0.00495402,0.00509762,0.00524121,0.00517717,0.00511312,0.00517397,0.0052651,0.00516325
ISS_039RF_FMOVIE001_VIMS,10923,1,2007-02-27T11:56:31,218.46,218.46,10.215204,0.0,103.386345,144.62909,76.43975463,1.98742246,0.0,0.0010071,0.00099616,0.0009937,0.00102549,0.00103372,0.00114954,0.00119939,0.00133623,0.00139509,0.00125811,0.00116691,0.0013065,0.00139969,0.0014782,0.00177725,0.00197445,0.00214714,0.00215212,0.00215941,0.00217618,0.00221483,0.0022076,0.00219025,0.00236125,0.00304413,0.00319213,0.00378301,0.00378141,0.00376402,0.00378916,0.00401247,0.00401284,0.00396578,0.00396615,0.00324079,0.0032534,0.00305475,0.00303301,0.00417025,0.00429694,0.00484828,0.00498639,0.00502576,0.00503588,0.00502676,0.00502306,0.00523315,0.00537333,0.00502284,0.00478931
ISS_039RF_FMOVIE001_VIMS,10924,1,2007-02-27T11:56:31,218.48,218.48,10.21503,0.0,103.38646,144.63042,76.43975463,2.03806684,0.0,0.00100312,0.00100336,0.00102305,0.00102329,0.00116133,0.00117687,0.00134927,0.00136863,0.00118986,0.00114535,0.00132158,0.00136581,0.00147709,0.00152492,0.00183436,0.00196711,0.00207732,0.00214629,0.00217638,0.00219651,0.00218549,0.00217447,0.00225964,0.00234482,0.00270242,0.0032387,0.0034523,0.00377258,0.00384582,0.0040164,0.0040145,0.00400977,0.00386695,0.00329494,0.00326703,0.00301393,0.00304865,0.0035664,0.00356664,0.00488213,0.00488236,0.00500977,0.00501001,0.00504868,0.00505318,0.00480069,0.00477285,0.00500928,0.00506857,0.0052194
ISS_039RF_FMOVIE001_VIMS,10925,1,2007-02-27T11:56:31,218.5,218.5,10.214858,0.0,103.386566,144.63176,76.43975463,2.03632994,0.0,0.00086448,0.00102354,0.00101907,0.0010009,0.00101637,0.00115482,0.00115609,0.00116676,0.00116686,0.00119079,0.00119088,0.00119851,0.00119861,0.00155316,0.00159264,0.0018907,0.0019239,0.00211832,0.00216699,0.00216922,0.00216757,0.00215805,0.00215402,0.00258999,0.00288067,0.00323468,0.00347072,0.00371458,0.00395845,0.00397781,0.00399716,0.00394185,0.00385883,0.00360754,0.00323054,0.00318257,0.00307049,0.00342236,0.00424327,0.00440682,0.00497906,0.00495112,0.00483908,0.00486302,0.00507767,0.00507776,0.00529494,0.00529504,0.00510169,0.00510179
ISS_039RF_FMOVIE001_VIMS,10926,1,2007-02-27T11:56:31,218.52,218.52,10.214685,0.0,103.386665,144.6331,76.43975463,2.06594329,0.0,0.0008211,0.00089212,0.00099857,0.00104983,0.00116926,0.0011673,0.00116254,0.00116561,0.00117747,0.00117691,0.00117424,0.00121009,0.00153156,0.00157588,0.00197361,0.00197375,0.00217387,0.00217401,0.00217812,0.00217826,0.00217584,0.00210475,0.00232858,0.00237197,0.00306849,0.00324272,0.00370528,0.00382103,0.00396636,0.00402873,0.0040002,0.00398122,0.0036946,0.00350356,0.00316116,0.00281876,0.00303514,0.00325152,0.0037117,0.0044019,0.00473858,0.005215,0.00500245,0.00477261,0.00485133,0.00503483,0.00504441,0.0050823,0.00507296,0.00503516
ISS_039RF_FMOVIE001_VIMS,10927,1,2007-02-27T11:56:31,218.54,218.54,10.214515,0.0,103.386765,144.63445,76.43975463,2.10519355,0.0,0.00092045,0.00099385,0.00098799,0.00098413,0.00108513,0.00116509,0.00116298,0.00116088,0.00117323,0.00119167,0.00124427,0.00136679,0.00137821,0.00140463,0.00150946,0.00192825,0.00197652,0.00216909,0.00219163,0.00239312,0.00234921,0.00195267,0.00195284,0.00260349,0.00279012,0.00348775,0.00348791,0.00396156,0.00401434,0.00400753,0.00400692,0.00398347,0.00397773,0.00338987,0.00324303,0.00325432,0.00325925,0.00378905,0.0040162,0.00451472,0.00484712,0.00484136,0.0048356,0.00491847,0.00509628,0.00507641,0.00501092,0.00510248,0.00523972,0.00517502
ISS_039RF_FMOVIE001_VIMS,10928,1,2007-02-27T11:56:31,218.56,218.56,10.214342,0.0,103.38688,144.63579,76.43975463,2.09106864,0.0,0.0008096,0.00096043,0.00099834,0.00111662,0.00116746,0.00116808,0.00117128,0.00129858,0.00137613,0.00138354,0.00138856,0.00146411,0.00153965,0.001662,0.00178435,0.00194045,0.00217447,0.00216591,0.00214558,0.00214281,0.00213598,0.00213608,0.00213567,0.00232135,0.00306326,0.00314072,0.00380954,0.00375687,0.00382878,0.00382906,0.00424441,0.00424469,0.00351368,0.00351396,0.00303192,0.00297861,0.00347045,0.00352534,0.00436785,0.00457868,0.00494175,0.00503272,0.00520617,0.00528066,0.00525349,0.00524201,0.00511418,0.00504073,0.00515911,0.00527749
ISS_039RF_FMOVIE001_VIMS,10929,1,2007-02-27T11:56:31,218.58,218.58,10.21417,0.0,103.386986,144.63712,76.43975463,2.11741916,0.0,0.00102305,0.0010234,0.00117829,0.00119582,0.00117532,0.00117336,0.00121131,0.00122106,0.00120288,0.00134042,0.00139464,0.00139204,0.00151135,0.00156269,0.00179719,0.00195364,0.00210321,0.00220304,0.00218393,0.00216483,0.00218393,0.00220303,0.00237964,0.00264438,0.00290826,0.00352351,0.00359554,0.00376314,0.00381252,0.00396657,0.00393194,0.00383476,0.00377268,0.00321109,0.00318989,0.00299624,0.00299659,0.0040533,0.00405366,0.00502379,0.00502414,0.00484761,0.00482831,0.00502044,0.00504211,0.00526676,0.0053232,0.00534563,0.0053515,0.00522168
