Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Radial Res,Mean Angular Res,Mean Phase,Mean Emission,Incidence,Normal EW Mean,Normal EW Std,Normal EW139800 Mean,Normal EW139805 Mean,Normal EW139810 Mean,Normal EW139815 Mean,Normal EW139820 Mean,Normal EW139825 Mean,Normal EW139830 Mean,Normal EW139835 Mean,Normal EW139840 Mean,Normal EW139845 Mean,Normal EW139850 Mean,Normal EW139855 Mean,Normal EW139860 Mean,Normal EW139865 Mean,Normal EW139870 Mean,Normal EW139875 Mean,Normal EW139880 Mean,Normal EW139885 Mean,Normal EW139890 Mean,Normal EW139895 Mean,Normal EW139900 Mean,Normal EW139905 Mean,Normal EW139910 Mean,Normal EW139915 Mean,Normal EW139920 Mean,Normal EW139925 Mean,Normal EW139930 Mean,Normal EW139935 Mean,Normal EW139940 Mean,Normal EW139945 Mean,Normal EW139950 Mean,Normal EW139955 Mean,Normal EW139960 Mean,Normal EW139965 Mean,Normal EW139970 Mean,Normal EW139975 Mean,Normal EW139980 Mean,Normal EW139985 Mean,Normal EW139990 Mean,Normal EW139995 Mean,Normal EW140000 Mean,Normal EW140005 Mean,Normal EW140010 Mean,Normal EW140015 Mean,Normal EW140020 Mean,Normal EW140025 Mean,Normal EW140030 Mean,Normal EW140035 Mean,Normal EW140040 Mean,Normal EW140045 Mean,Normal EW140050 Mean,Normal EW140055 Mean,Normal EW140060 Mean,Normal EW140065 Mean,Normal EW140070 Mean,Normal EW140075 Mean,Normal EW140080 Mean,Normal EW140085 Mean,Normal EW140090 Mean,Normal EW140095 Mean,Normal EW140100 Mean,Normal EW140105 Mean,Normal EW140110 Mean,Normal EW140115 Mean,Normal EW140120 Mean,Normal EW140125 Mean,Normal EW140130 Mean,Normal EW140135 Mean,Normal EW140140 Mean,Normal EW140145 Mean,Normal EW140150 Mean,Normal EW140155 Mean,Normal EW140160 Mean,Normal EW140165 Mean,Normal EW140170 Mean,Normal EW140175 Mean,Normal EW140180 Mean,Normal EW140185 Mean,Normal EW140190 Mean,Normal EW140195 Mean,Normal EW140200 Mean,Normal EW140205 Mean,Normal EW140210 Mean,Normal EW140215 Mean,Normal EW140220 Mean,Normal EW140225 Mean,Normal EW140230 Mean,Normal EW140235 Mean,Normal EW140240 Mean,Normal EW140245 Mean,Normal EW140250 Mean,Normal EW140255 Mean,Normal EW140260 Mean,Normal EW140265 Mean,Normal EW140270 Mean,Normal EW140275 Mean,Normal EW140280 Mean,Normal EW140285 Mean,Normal EW140290 Mean,Normal EW140295 Mean,Normal EW140300 Mean,Normal EW140305 Mean,Normal EW140310 Mean,Normal EW140315 Mean,Normal EW140320 Mean,Normal EW140325 Mean,Normal EW140330 Mean,Normal EW140335 Mean,Normal EW140340 Mean,Normal EW140345 Mean,Normal EW140350 Mean,Normal EW140355 Mean,Normal EW140360 Mean,Normal EW140365 Mean,Normal EW140370 Mean,Normal EW140375 Mean,Normal EW140380 Mean,Normal EW140385 Mean,Normal EW140390 Mean,Normal EW140395 Mean,Normal EW140400 Mean,Normal EW140405 Mean,Normal EW140410 Mean,Normal EW140415 Mean,Normal EW140420 Mean,Normal EW140425 Mean,Normal EW140430 Mean,Normal EW140435 Mean,Normal EW140440 Mean,Normal EW140445 Mean,Normal EW140450 Mean,Normal EW140455 Mean,Normal EW140460 Mean,Normal EW140465 Mean,Normal EW140470 Mean,Normal EW140475 Mean,Normal EW140480 Mean,Normal EW140485 Mean,Normal EW140490 Mean,Normal EW140495 Mean,Normal EW140500 Mean,Normal EW140505 Mean,Normal EW140510 Mean,Normal EW140515 Mean,Normal EW140520 Mean,Normal EW140525 Mean,Normal EW140530 Mean,Normal EW140535 Mean,Normal EW140540 Mean,Normal EW140545 Mean,Normal EW140550 Mean,Normal EW140555 Mean,Normal EW140560 Mean,Normal EW140565 Mean,Normal EW140570 Mean,Normal EW140575 Mean,Normal EW140580 Mean,Normal EW140585 Mean,Normal EW140590 Mean,Normal EW140595 Mean,Normal EW140600 Mean
ISS_093RF_FMOVIE003_PRIME,15822,1,2008-11-14T20:18:07,316.44,316.44,6.3257694,0.0,43.68843,129.44678,85.84781998,0.59075511,0.0,0.00033589,0.00033431,0.00052509,0.00042649,0.00033393,0.00034546,0.00034685,0.00053296,0.00057967,0.00057891,0.00057517,0.00034236,0.00034536,0.00043735,0.00057657,0.00058942,0.00057309,0.00056308,0.00063578,0.00073514,0.00057328,0.00058689,0.00069083,0.0007038,0.00057612,0.00058905,0.00072779,0.00075665,0.00082147,0.00098647,0.00122517,0.00134444,0.00130718,0.0011744,0.00099654,0.00099353,0.0009983,0.00100728,0.00107784,0.0016214,0.00208478,0.00225619,0.00243292,0.00265808,0.0026522,0.00267344,0.00279041,0.00281958,0.00262726,0.00233055,0.00216018,0.00200351,0.00188424,0.00186349,0.00340066,0.00587432,0.00795963,0.00960553,0.01003821,0.00928074,0.00848822,0.00746707,0.00650389,0.00524465,0.00447746,0.00448477,0.00502151,0.0059641,0.00734984,0.00736464,0.00711325,0.00666978,0.00591624,0.00558891,0.00470383,0.00376945,0.00320988,0.00319158,0.0039172,0.00630444,0.01192773,0.02126897,0.04277121,0.04761752,0.04132636,0.03285099,0.02271288,0.01383782,0.00926163,0.00669674,0.00472103,0.00342648,0.0026273,0.00227954,0.00201115,0.00184334,0.00164923,0.00165712,0.00150279,0.00142574,0.00141342,0.00144488,0.00143767,0.00157431,0.00165275,0.00163585,0.00166078,0.00166562,0.00165646,0.00172076,0.00188684,0.0016613,0.00185804,0.00190784,0.0019113,0.00192267,0.00188814,0.00190621,0.00191011,0.0018971,0.00186828,0.00191437,0.00192195,0.00190883,0.00186354,0.0016542,0.00183551,0.00175006,0.00159806,0.00144557,0.00143539,0.00130553,0.00115269,0.00103102,0.00102814,0.00102752,0.00086771,0.00091905,0.00099039,0.00089718,0.00104141,0.00103995,0.00103735,0.00103435,0.00103882,0.00103331,0.0009041,0.00081369,0.00080495,0.00082449,0.00080877,0.00081074,0.00076377,0.00064058,0.00063512,0.0006269,0.00050888,0.00044144,0.00062948,0.00062617,0.00046487
ISS_093RF_FMOVIE003_PRIME,15823,1,2008-11-14T20:18:07,316.46,316.46,6.325576,0.0,43.690105,129.44846,85.84781998,0.59644384,0.0,0.00031125,0.00032206,0.00032884,0.00032882,0.00032536,0.00032689,0.0003295,0.00047494,0.00049918,0.00035267,0.00055736,0.00056159,0.00056222,0.00055685,0.00054546,0.00056294,0.00056276,0.00064093,0.00072172,0.00073169,0.00074468,0.00062151,0.00057074,0.00057443,0.00057203,0.00056342,0.00067239,0.00081595,0.0010021,0.00120165,0.00121199,0.00120712,0.00120682,0.00121766,0.00098406,0.00098327,0.00098132,0.00102633,0.0012134,0.00163335,0.00196883,0.00232973,0.00264098,0.00258332,0.00260556,0.00276642,0.00289125,0.00288836,0.00260201,0.00262677,0.00229681,0.00201585,0.0018271,0.00208695,0.00380521,0.00595984,0.00805721,0.00954643,0.00970377,0.00909658,0.00839434,0.00768147,0.00659781,0.00538466,0.00459692,0.00456915,0.00507981,0.00627303,0.00719298,0.0071326,0.00690491,0.00658343,0.00619554,0.00574891,0.00484191,0.00369268,0.00286703,0.0032013,0.00377787,0.00595338,0.01082031,0.02257422,0.04277124,0.04747901,0.04364435,0.03357694,0.02265064,0.014036,0.00981434,0.00641209,0.00445458,0.00338636,0.00256516,0.00206556,0.00187286,0.00188097,0.00164043,0.00145672,0.00140766,0.0013696,0.00122992,0.00166112,0.00164337,0.00163035,0.0016261,0.00164164,0.00161677,0.00163147,0.00172879,0.00185523,0.00183567,0.00186275,0.00188702,0.00188975,0.00187007,0.00188153,0.00208537,0.00201292,0.00189277,0.00190051,0.00189603,0.00187961,0.00188455,0.0018883,0.00185515,0.00188042,0.00189274,0.00179677,0.0016216,0.00139585,0.00143137,0.00132451,0.00117926,0.00101122,0.00099803,0.00100725,0.00101096,0.00100983,0.00100401,0.00101562,0.00100294,0.00099512,0.00099193,0.00099776,0.00101594,0.0010216,0.00092804,0.00078322,0.00077803,0.00078621,0.00077908,0.00078209,0.00079479,0.00079546,0.00077324,0.00066021,0.00064374,0.00077242,0.00059546,0.00059797,0.00059656
ISS_093RF_FMOVIE003_PRIME,15824,1,2008-11-14T20:18:07,316.48,316.48,6.325382,0.0,43.691788,129.45015,85.84781998,0.60280252,0.0,0.00028506,0.00029176,0.00029856,0.00030008,0.00029031,0.00030345,0.00047397,0.00053653,0.00049888,0.00029366,0.00052137,0.00054111,0.00053389,0.00052683,0.00053729,0.00053093,0.00062916,0.00064154,0.00051512,0.00072239,0.00071361,0.00070988,0.00067228,0.00052802,0.00053674,0.00065709,0.00080745,0.00095387,0.00094695,0.00094745,0.00109253,0.00118473,0.00118042,0.00120148,0.00098084,0.00093624,0.00094304,0.00094243,0.00135893,0.00174913,0.00208008,0.00231818,0.00233702,0.00257875,0.00273796,0.00281518,0.00281995,0.00280288,0.00285198,0.00269348,0.00239397,0.00202717,0.00182096,0.00224882,0.00380086,0.00598049,0.00882504,0.00971694,0.00954046,0.00908996,0.00839459,0.00772039,0.00584206,0.00516976,0.0046888,0.00456637,0.00484781,0.00637499,0.00738965,0.00757566,0.00715738,0.00654116,0.00626134,0.00546757,0.00453868,0.0038265,0.00309227,0.00317548,0.00383698,0.00584155,0.00952221,0.02681762,0.04331753,0.04762254,0.04518969,0.03473826,0.02160107,0.01504777,0.01023313,0.00665218,0.00436501,0.00326074,0.00265298,0.0022173,0.00200487,0.00160837,0.0016177,0.00161744,0.0016115,0.00160225,0.00160775,0.0016303,0.00161869,0.00159912,0.00159381,0.00162574,0.00163614,0.00173574,0.00183299,0.00184126,0.00163961,0.00175533,0.00182665,0.00184537,0.00185027,0.0018203,0.00183919,0.00185283,0.0018737,0.00208635,0.00206764,0.00195539,0.00192336,0.00209973,0.0018616,0.00183273,0.00171602,0.00160997,0.00162378,0.00163751,0.00133393,0.00120702,0.00121241,0.00121489,0.00100555,0.00110788,0.00110809,0.00100628,0.00121677,0.00102152,0.00097069,0.00097261,0.00098019,0.00094541,0.00096906,0.00097428,0.00097362,0.00097368,0.00073602,0.00090687,0.00086099,0.00074083,0.00073644,0.00075138,0.00063265,0.00059619,0.0005771,0.0005675,0.00056717,0.00057035,0.00057116
ISS_093RF_FMOVIE003_PRIME,15825,1,2008-11-14T20:18:07,316.5,316.5,6.3251905,0.0,43.693466,129.45183,85.84781998,0.59759944,0.0,0.00023918,0.00035694,0.00047588,0.00047732,0.00023465,0.00024466,0.000353,0.00046064,0.00046789,0.0002447,0.00040902,0.0004811,0.0004819,0.00047535,0.00047529,0.00047358,0.00054529,0.00065308,0.00063853,0.00064924,0.00054792,0.00048335,0.00049437,0.00048418,0.00047543,0.00056073,0.00069814,0.00089785,0.00112341,0.00111293,0.00111222,0.00112138,0.00113554,0.00112633,0.00095967,0.00089133,0.00091832,0.00112567,0.00150973,0.00184385,0.00210793,0.00229899,0.00255349,0.00274792,0.00266825,0.00262455,0.0028221,0.00274982,0.00262556,0.00241291,0.00220857,0.00202842,0.00178841,0.00229914,0.00385275,0.006161,0.00907076,0.01015411,0.00958768,0.00894658,0.00855872,0.00754039,0.00637576,0.00532176,0.00473664,0.0045579,0.00513556,0.00619766,0.00702072,0.00747834,0.00698313,0.00729324,0.00676508,0.00583445,0.0044949,0.00336254,0.00283781,0.00297425,0.00365925,0.00517034,0.01127416,0.02615786,0.04096266,0.04780859,0.04654077,0.03449643,0.02303503,0.01570695,0.00975641,0.00628507,0.00416089,0.00339798,0.00267772,0.00218457,0.00178484,0.00177769,0.00162487,0.0014637,0.00132251,0.00134817,0.00153316,0.00156643,0.00150388,0.00136055,0.00156215,0.00158421,0.00158333,0.00157929,0.00158499,0.0018101,0.00166223,0.00172631,0.0018449,0.0018091,0.0018321,0.00199221,0.00206126,0.00201189,0.00181207,0.00202385,0.00204813,0.00205353,0.00203738,0.00182471,0.00202261,0.0019113,0.00180403,0.00180377,0.00157733,0.00141203,0.00136638,0.00132293,0.00116642,0.00093416,0.00094585,0.0009452,0.00094419,0.00096243,0.00094216,0.00094681,0.00095608,0.00096265,0.00093668,0.00096005,0.00095025,0.00095099,0.00096898,0.00094178,0.00094959,0.00083815,0.00072041,0.00071047,0.00072911,0.00073299,0.00063809,0.00057722,0.00071962,0.00054015,0.00053608,0.0005449,0.00055087
ISS_093RF_FMOVIE003_PRIME,15826,1,2008-11-14T20:18:07,316.52,316.52,6.324999,0.0,43.695133,129.45352,85.84781998,0.60815431,0.0,0.00028668,0.00028965,0.00029825,0.00029441,0.00047246,0.00038636,0.00036925,0.00053244,0.00051499,0.00034439,0.00041694,0.00053084,0.0005256,0.00054776,0.000533,0.0005342,0.00054283,0.00053234,0.0006629,0.00069302,0.00070901,0.00069895,0.00053205,0.0005369,0.00053957,0.00065468,0.00092604,0.00097215,0.00113108,0.00118417,0.00118305,0.00114945,0.00117785,0.00118373,0.00107617,0.00096166,0.00094365,0.00114043,0.00147439,0.00178903,0.0020827,0.00228385,0.00253791,0.00260724,0.00277695,0.00308016,0.00282082,0.00280267,0.00271781,0.00246578,0.00206531,0.00185583,0.00183912,0.00249815,0.00391734,0.00694129,0.00961246,0.00957288,0.00939419,0.00893778,0.00808271,0.00733195,0.00645527,0.00538367,0.00454568,0.00432995,0.00504017,0.00643873,0.00736906,0.00764045,0.0077452,0.00737619,0.00672826,0.00591132,0.0048663,0.00335614,0.00284302,0.00289557,0.00357102,0.00522411,0.01236682,0.02764456,0.04013462,0.04921807,0.04615447,0.03337271,0.02397439,0.01602282,0.00948391,0.0059231,0.00413625,0.0034159,0.00282784,0.00209434,0.00162051,0.00161167,0.00149972,0.00138677,0.00136732,0.00137843,0.0014053,0.00139994,0.00142712,0.00163423,0.00161603,0.00162604,0.0016266,0.00161635,0.00162368,0.00180597,0.00184496,0.00185377,0.00188447,0.00183965,0.0018627,0.00185393,0.00184532,0.00186905,0.00208515,0.00192192,0.00184026,0.00182652,0.001842,0.00186997,0.00185438,0.00185283,0.00184416,0.00161776,0.00162577,0.00149338,0.00135356,0.00121005,0.00098916,0.00100439,0.00099383,0.00097884,0.00097753,0.00099022,0.00098642,0.00111202,0.0011877,0.0009813,0.00097942,0.00098352,0.00098796,0.00099128,0.00098638,0.00078253,0.00076128,0.00076073,0.00075877,0.00076029,0.00075767,0.00075475,0.00070495,0.00059222,0.00058867,0.00057929,0.0005808,0.00058505,0.00058665
ISS_093RF_FMOVIE003_PRIME,15827,1,2008-11-14T20:18:07,316.54,316.54,6.3248096,0.0,43.696804,129.45518,85.84781998,0.61763451,0.0,0.00030678,0.00030684,0.00030769,0.00031521,0.00031924,0.00031415,0.00030395,0.00030831,0.00049736,0.00053987,0.00053993,0.00054739,0.00053871,0.00036993,0.0004383,0.00054971,0.00055306,0.00055515,0.00067297,0.00072834,0.00073105,0.00071285,0.00057551,0.00055872,0.00055899,0.00057891,0.00074599,0.000929,0.00110573,0.00121462,0.00122122,0.0011839,0.00121503,0.00120536,0.00112537,0.00097969,0.00097467,0.00112828,0.00140575,0.00166434,0.00185177,0.00228915,0.0025382,0.00261363,0.0025979,0.00259799,0.00288456,0.002888,0.00275615,0.00253863,0.00210404,0.0017076,0.00189653,0.00266727,0.00401754,0.00759985,0.00928868,0.00954947,0.00935205,0.00920808,0.0081437,0.00734271,0.00642182,0.00536692,0.00461328,0.00464658,0.00543359,0.00649028,0.00733,0.00767057,0.00796333,0.00785757,0.00740468,0.00639618,0.00432624,0.00319091,0.00277608,0.00288291,0.00343807,0.00589078,0.01215744,0.02619565,0.04001755,0.0498948,0.04585206,0.03575162,0.02590129,0.0157624,0.00910834,0.00563822,0.00430468,0.00342618,0.00280323,0.00237393,0.00179589,0.00165382,0.00164697,0.00162712,0.00125767,0.00138058,0.00141106,0.00145773,0.00164541,0.00167168,0.00165402,0.00164763,0.00165106,0.00165786,0.00165644,0.00166361,0.00167069,0.00169315,0.00186429,0.00189038,0.00189011,0.00188289,0.00187652,0.0018674,0.00191766,0.00192155,0.00196644,0.00209164,0.0021302,0.00196357,0.00188309,0.00183393,0.00167318,0.00168258,0.00150579,0.00143627,0.00142844,0.00126801,0.00105605,0.00104096,0.001039,0.00102231,0.00103215,0.00103131,0.00113914,0.00118344,0.00103494,0.00103306,0.001039,0.00103486,0.00102838,0.00102495,0.00066976,0.0007649,0.00089258,0.00097758,0.00079639,0.00080608,0.0008074,0.00074049,0.00063817,0.00062142,0.00062626,0.00063198,0.00063199,0.0006249,0.00063855
ISS_093RF_FMOVIE003_PRIME,15828,1,2008-11-14T20:18:07,316.56,316.56,6.3246193,0.0,43.69848,129.45688,85.84781998,0.62677216,0.0,0.00035512,0.00034697,0.00036341,0.00036482,0.00036379,0.0003597,0.00035912,0.00035919,0.00050023,0.0005965,0.00060095,0.00061229,0.0005996,0.00059823,0.00060218,0.00060854,0.00058505,0.00060742,0.00059686,0.00063411,0.00075885,0.00076628,0.00065165,0.00059867,0.00063218,0.00078138,0.00077659,0.00110806,0.00116181,0.00104939,0.00123316,0.00140014,0.00131852,0.0012532,0.00122856,0.00097617,0.00098691,0.00111319,0.00142577,0.0018669,0.00213176,0.00231088,0.00252569,0.0026673,0.00268124,0.00287936,0.00289777,0.00281655,0.00262813,0.00240926,0.00214355,0.00198946,0.00207951,0.00259685,0.0049152,0.00772347,0.00909963,0.00959903,0.00971565,0.0094763,0.0083891,0.00756312,0.00665242,0.00522635,0.00456989,0.00458142,0.00510084,0.00617982,0.00740907,0.00799426,0.00799274,0.00818683,0.00827045,0.00601793,0.00394731,0.00322761,0.00282229,0.00271679,0.00342431,0.00605809,0.01221772,0.024476,0.0402427,0.04938778,0.04585982,0.03713396,0.0271106,0.01587238,0.00911986,0.00621084,0.00467045,0.00352364,0.00262795,0.00216239,0.00200371,0.00175581,0.00166205,0.00146216,0.00143642,0.00142686,0.00142498,0.00142541,0.00142864,0.00160786,0.00155897,0.00151421,0.0017099,0.00168832,0.00185059,0.00191489,0.00190523,0.00189821,0.00190355,0.0019057,0.00191912,0.00193559,0.00191593,0.00193532,0.00192709,0.00190955,0.0018616,0.00165317,0.00186739,0.00192672,0.00193728,0.00194855,0.00169384,0.0016914,0.00157304,0.00142457,0.00129973,0.00128866,0.00111943,0.00105182,0.00105762,0.00105068,0.00085595,0.00109032,0.00117292,0.00104241,0.00105601,0.00122472,0.00113302,0.00104655,0.00105301,0.00106064,0.0010476,0.00093975,0.00082696,0.00079415,0.00081628,0.00069377,0.00064882,0.00069093,0.00081421,0.00081228,0.00070917,0.00064385,0.00064933,0.00065364,0.00064472
ISS_093RF_FMOVIE003_PRIME,15829,1,2008-11-14T20:18:07,316.58,316.58,6.324432,0.0,43.700153,129.45856,85.84781998,0.62824224,0.0,0.00035914,0.00036511,0.00036675,0.00036768,0.00036843,0.00036932,0.00037972,0.00054049,0.00051396,0.00042078,0.00062071,0.00060446,0.00059668,0.00050663,0.00039991,0.00059944,0.00060895,0.00060836,0.00065113,0.00075741,0.00076802,0.00064391,0.00060823,0.00060605,0.00061192,0.00077838,0.00094258,0.00102326,0.00103251,0.00102813,0.00124426,0.00125036,0.00115379,0.00102161,0.00103216,0.00100986,0.00100981,0.0011398,0.00148395,0.00188535,0.0022852,0.00251772,0.00265517,0.00266667,0.00271008,0.00287642,0.0029315,0.00283129,0.00237642,0.00236644,0.00219693,0.00194175,0.00191393,0.00289798,0.00567957,0.00791102,0.00937711,0.0096155,0.00926954,0.00890471,0.00835988,0.00763361,0.00664455,0.00523854,0.00474051,0.00478753,0.0052912,0.00606631,0.00773016,0.00825219,0.00865143,0.00867596,0.00807188,0.00554474,0.00384539,0.00301805,0.00268622,0.00266159,0.00363242,0.00632832,0.01186376,0.02290008,0.04221523,0.04866108,0.04841529,0.0408014,0.02736939,0.01345978,0.00908777,0.0059335,0.00441034,0.00343973,0.00239557,0.00207898,0.00183499,0.00167271,0.00167358,0.00168944,0.00153312,0.00143913,0.00143905,0.00128389,0.00160043,0.00147172,0.0015177,0.00168399,0.00167349,0.00149972,0.00156424,0.00167622,0.00169231,0.00192654,0.00193559,0.00193155,0.0019178,0.0018943,0.00192504,0.00194067,0.0019371,0.00192619,0.00194705,0.00191329,0.00190804,0.00190563,0.00188157,0.00169484,0.00187032,0.00179732,0.00156053,0.00128083,0.0012877,0.00128411,0.00116156,0.001044,0.00105768,0.00126033,0.0011232,0.00114142,0.00122926,0.00106097,0.00105008,0.00105874,0.00106249,0.00105669,0.00104191,0.00105215,0.00104064,0.00096923,0.00082446,0.00081077,0.00082624,0.00082247,0.00081472,0.00081424,0.00063807,0.00063612,0.00064375,0.00065003,0.00062451,0.00063785,0.00064205
ISS_093RF_FMOVIE003_PRIME,15830,1,2008-11-14T20:18:07,316.6,316.6,6.324244,0.0,43.701828,129.46024,85.84781998,0.62977901,0.0,0.00034668,0.00033666,0.00033349,0.00033581,0.00034223,0.00034721,0.00034513,0.00032414,0.00031399,0.00035531,0.00058705,0.00058379,0.00048825,0.00039527,0.00058831,0.00058452,0.000685,0.00075295,0.00075181,0.00073216,0.00075957,0.00064336,0.00056692,0.00057997,0.00057914,0.0007151,0.00086615,0.00098627,0.00099418,0.00122945,0.0012443,0.00123378,0.00117308,0.00099774,0.00098023,0.00082442,0.00085453,0.00105924,0.00160509,0.00202848,0.0022392,0.00241829,0.00258079,0.00257381,0.0028192,0.00273477,0.00263334,0.00262341,0.00264492,0.00219657,0.00196673,0.00190503,0.00212921,0.00340119,0.00568164,0.00765857,0.00925938,0.00966506,0.0095565,0.00913899,0.00841593,0.00758286,0.00619719,0.00541159,0.00468074,0.00448464,0.00485842,0.00664025,0.00798718,0.00871084,0.00928032,0.00970633,0.00792588,0.00558387,0.00371812,0.00280602,0.00260568,0.002864,0.00386833,0.00647505,0.01126353,0.0248139,0.04223468,0.04868918,0.04921343,0.04152334,0.0245672,0.01722446,0.01114254,0.00604665,0.00406415,0.00288445,0.00245928,0.00221669,0.00198772,0.00161707,0.0016517,0.00147934,0.00148417,0.00156142,0.00139822,0.00140715,0.00153441,0.00163342,0.00165512,0.00165002,0.00145265,0.00153304,0.00169165,0.00185994,0.00188674,0.00190564,0.00190488,0.00189431,0.00186666,0.00187746,0.00202462,0.00186427,0.0017273,0.00207308,0.0020757,0.00192758,0.00195084,0.00205743,0.00184408,0.00191504,0.00177003,0.00158804,0.00140254,0.00141431,0.00108796,0.00101085,0.00101412,0.00101135,0.0010054,0.00100348,0.0011101,0.00116985,0.00097897,0.00121825,0.00122454,0.00114569,0.00102074,0.00101025,0.00099608,0.00100219,0.00100417,0.00097651,0.00076989,0.00075462,0.00075234,0.00075762,0.00076753,0.00074738,0.00061496,0.00058297,0.00058443,0.00058585,0.00059511,0.00059166,0.00059318
ISS_093RF_FMOVIE003_PRIME,15831,1,2008-11-14T20:18:07,316.62,316.62,6.3240557,0.0,43.703506,129.46191,85.84781998,0.61390153,0.0,0.00028543,0.00028262,0.00028285,0.0002877,0.0002836,0.00046896,0.00037864,0.00035676,0.00051825,0.0005145,0.0005148,0.00052221,0.00052822,0.00052291,0.00051762,0.00052253,0.00052143,0.00051843,0.00052583,0.00067041,0.00058977,0.00059334,0.00067705,0.00051142,0.00050973,0.0006236,0.00077394,0.00096946,0.00117271,0.00116539,0.00117207,0.00118307,0.00118903,0.00098353,0.0009582,0.00093754,0.00096071,0.00117016,0.00153792,0.0018803,0.00210673,0.00228438,0.00257104,0.00260874,0.00273453,0.0028053,0.00276231,0.00259167,0.00256295,0.00231705,0.0020121,0.00185769,0.00210068,0.00358182,0.00558215,0.0076117,0.00920974,0.00990258,0.00910819,0.00875627,0.00845391,0.00731345,0.00600346,0.00543194,0.00489589,0.00455927,0.00493219,0.00650496,0.00780808,0.00892638,0.01012027,0.00993737,0.0076158,0.0053714,0.00343585,0.00280235,0.00258088,0.00295857,0.00402562,0.00628116,0.01168242,0.02776067,0.04492578,0.0531248,0.05340754,0.03424206,0.01772075,0.01147065,0.00753481,0.0050594,0.00363185,0.00277731,0.00233432,0.0020243,0.0018362,0.00159997,0.00158981,0.00146909,0.00140125,0.00160261,0.00135346,0.00152207,0.00150977,0.00142235,0.00158017,0.00158691,0.00160069,0.00160785,0.0016305,0.0018542,0.00182482,0.00183521,0.00183487,0.00180646,0.00160425,0.00178404,0.00194819,0.00205713,0.00185247,0.00209267,0.00205198,0.00204991,0.00207301,0.00210374,0.0018739,0.00184399,0.00175526,0.0015979,0.00135421,0.00121596,0.00104941,0.00095654,0.00097675,0.00099255,0.00097055,0.00107751,0.00118945,0.00118835,0.00118616,0.00101742,0.0009688,0.0009618,0.00095957,0.00095997,0.00097701,0.00097455,0.00091589,0.00073995,0.00073218,0.00072477,0.00072659,0.00073512,0.00072775,0.00072994,0.00073501,0.00073917,0.00074178,0.00055271,0.00056079,0.00056051,0.00056208
ISS_093RF_FMOVIE003_PRIME,15832,1,2008-11-14T20:18:07,316.64,316.64,6.3238683,0.0,43.705185,129.46362,85.84781998,0.60232196,0.0,0.00027575,0.00027054,0.00026915,0.00028261,0.00027987,0.00041111,0.00050011,0.00050332,0.00050516,0.00050695,0.00051098,0.0005145,0.00051452,0.00051628,0.00051617,0.00051413,0.00051472,0.00052509,0.00069566,0.00068261,0.00061494,0.00052313,0.00052861,0.00052359,0.00061917,0.00078544,0.0009598,0.00114845,0.00117113,0.0012782,0.00134617,0.00134696,0.00093333,0.00094342,0.00094014,0.00093728,0.00094433,0.0012034,0.00162604,0.00193406,0.00211414,0.00230927,0.00256506,0.00277061,0.00283149,0.0028137,0.00284009,0.00283181,0.00252367,0.00223739,0.00202697,0.00184421,0.0021932,0.00353326,0.00573759,0.00795796,0.00929091,0.00954664,0.00951039,0.00921673,0.00844284,0.00716588,0.00602374,0.00525807,0.00485262,0.00488807,0.00544101,0.00682782,0.00838127,0.00947974,0.01032164,0.00938233,0.00720394,0.00513246,0.00332223,0.00261423,0.00260814,0.00299043,0.00401675,0.00551613,0.01451579,0.0276258,0.0429556,0.05170214,0.04784305,0.027647,0.01633349,0.01040048,0.00705594,0.00457721,0.00327867,0.00280649,0.00243486,0.00205523,0.00185254,0.00165401,0.00149421,0.00138398,0.00138404,0.00138594,0.00154764,0.00161787,0.00161264,0.00158773,0.00162543,0.00160736,0.00161854,0.00164032,0.00161409,0.00186579,0.00185332,0.00185034,0.00188334,0.0018556,0.00186752,0.0018723,0.00193248,0.00207006,0.00208638,0.00192291,0.00188006,0.00195409,0.00213167,0.00210037,0.00193623,0.00175557,0.0016248,0.00162547,0.00123601,0.00103867,0.00107145,0.00119682,0.00099129,0.00097313,0.00096948,0.000969,0.00099477,0.0012142,0.00121191,0.00110919,0.00100394,0.00099689,0.00096428,0.00096885,0.00098372,0.00099772,0.0009988,0.00073812,0.00074927,0.00075869,0.00076062,0.00074066,0.00060403,0.00068943,0.0006893,0.00058872,0.00058954,0.00058629,0.000592,0.00059351,0.00058683
