Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Long,Min Inertial Long,Max Inertial Long,Mean Inertial Long,Min Long of Pericenter,Max Long of Pericenter,Mean Long of Pericenter,Min True Anomaly,Max True Anomaly,Mean True Anomaly,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW Mean,EW Std,Normal EW Mean,Normal EW Std,EW Median,Normal EW Median
C3504200,83,50,1980-11-16T08:09:49,83.0,83.98,83.49,180.768,181.748,181.258,242.523,242.523,242.523,298.245,299.225,298.735,41.219933,41.800076,41.507343,122.44366,122.45411,122.44891,65.33848,65.35025,65.34436,86.07014981,33.23,1.30238483,0.12661047,0.54331311,0.05287574,1.31667261,0.54925009
C3504200,84,50,1980-11-16T08:09:49,84.0,84.98,84.49,181.768,182.748,182.258,242.523,242.523,242.523,299.245,300.225,299.735,40.661736,41.20825,40.932194,122.454315,122.464294,122.45936,65.350494,65.36229,65.35639,86.07014981,33.23,1.31661232,0.12333551,0.54898697,0.05138305,1.33158277,0.55517014
C3504200,85,50,1980-11-16T08:09:49,85.0,85.98,85.49,182.768,183.748,183.258,242.523,242.523,242.523,300.245,301.225,300.735,40.140366,40.650852,40.392635,122.46452,122.47405,122.469315,65.36253,65.37436,65.36845,86.07014981,33.23,1.5018403,0.08714345,0.62593611,0.03627056,1.50981263,0.62924742
C3504200,86,50,1980-11-16T08:09:49,86.0,86.98,86.49,183.768,184.748,184.258,242.523,242.523,242.523,301.245,302.225,301.735,39.658165,40.130333,39.891117,122.47424,122.48333,122.47882,65.3746,65.38646,65.38053,86.07014981,33.23,1.46084935,0.11530795,0.60857249,0.04800603,1.45493422,0.60609667
C3504200,87,50,1980-11-16T08:09:49,87.0,87.98,87.49,184.768,185.748,185.258,242.523,242.523,242.523,302.245,303.225,302.735,39.21767,39.64902,39.429935,122.483505,122.49214,122.48787,65.3867,65.39859,65.39265,86.07014981,33.23,1.49286736,0.16438753,0.62163248,0.0685069,1.48391021,0.61790464
C3504200,88,50,1980-11-16T08:09:49,88.0,88.98,88.49,185.768,186.748,186.258,242.523,242.523,242.523,303.245,304.225,303.735,38.820553,39.20925,39.01133,122.4923,122.50049,122.49643,65.39883,65.41072,65.40478,86.07014981,33.23,1.30208463,0.12171703,0.54192965,0.05061184,1.31176191,0.54595398
C3504200,89,50,1980-11-16T08:09:49,89.0,89.98,89.49,186.768,187.748,187.258,242.523,242.523,242.523,304.245,305.225,304.735,38.46914,38.813015,38.63742,122.50065,122.50834,122.50453,65.41097,65.4229,65.41693,86.07014981,33.23,1.34699752,0.11025017,0.56036542,0.04583864,1.33247717,0.55437804
C3504200,90,50,1980-11-16T08:09:49,90.0,90.98,90.49,187.768,188.748,188.258,242.523,242.523,242.523,305.245,306.225,305.735,38.16554,38.46265,38.31025,122.50851,122.51576,122.51217,65.423134,65.43506,65.42909,86.07014981,33.23,1.3051961,0.14484264,0.54273164,0.06028978,1.29399186,0.53806396
C3504200,91,50,1980-11-16T08:09:49,91.0,91.98,91.49,188.768,189.748,189.258,242.523,242.523,242.523,306.245,307.225,306.735,37.91119,38.159912,38.031643,122.5159,122.52268,122.51934,65.4353,65.44724,65.44128,86.07014981,33.23,1.11519727,0.11613577,0.46350802,0.04830423,1.11654926,0.46403828
C3504200,92,50,1980-11-16T08:09:49,92.0,92.98,92.49,189.768,190.748,190.258,242.523,242.523,242.523,307.245,308.225,307.735,37.708027,37.906746,37.803288,122.52281,122.52914,122.52602,65.44749,65.45942,65.45346,86.07014981,33.23,1.07011467,0.09167465,0.44455731,0.03805188,1.06417126,0.44214252
C3504200,93,50,1980-11-16T08:09:49,93.0,93.98,93.49,190.768,191.748,191.258,242.523,242.523,242.523,308.245,309.225,308.735,37.557102,37.704468,37.626625,122.52926,122.5351,122.53222,65.45967,65.47161,65.465645,86.07014981,33.23,1.1217644,0.08070325,0.46580085,0.03352212,1.12825934,0.46854507
C3504200,94,50,1980-11-16T08:09:49,94.0,94.98,94.49,191.768,192.748,192.258,242.523,242.523,242.523,309.245,310.225,309.735,37.459568,37.55459,37.502857,122.53521,122.54062,122.53794,65.47186,65.483795,65.47782,86.07014981,33.23,1.15388698,0.07557534,0.47891543,0.03136683,1.17651813,0.48835613
C3504200,95,50,1980-11-16T08:09:49,95.0,95.98,95.49,192.768,193.748,193.258,242.523,242.523,242.523,310.245,311.225,310.735,37.41624,37.45816,37.432934,122.54071,122.545616,122.54318,65.48405,65.49598,65.490005,86.07014981,33.23,1.35188172,0.09920184,0.56083078,0.04115763,1.35032133,0.5601181
C3504200,96,50,1980-11-16T08:04:29,96.0,96.98,96.49,192.45,194.668,194.079,242.515,242.523,242.523,309.936,312.145,311.557,37.4139,37.4247,37.417114,122.545296,122.549805,122.5476,65.48572,65.50717,65.50044,86.07014981,33.23,1.31348093,0.09675276,0.54468376,0.04013932,1.30606422,0.54159099
C3504200,97,50,1980-11-16T08:04:29,97.0,97.98,97.49,192.53,193.51,193.02,242.515,242.515,242.515,310.016,310.996,310.506,37.380222,37.418606,37.395145,122.54571,122.55059,122.54818,65.486694,65.498634,65.49267,86.07014981,33.23,1.36676064,0.10085266,0.56694395,0.04181222,1.36227009,0.56513551
C3504200,98,50,1980-11-16T08:04:29,98.0,98.98,98.49,193.53,194.51,194.02,242.515,242.515,242.515,311.016,311.996,311.506,37.378815,37.395203,37.38329,122.550705,122.555115,122.552956,65.49888,65.51081,65.504845,86.07014981,33.23,1.34188817,0.12960178,0.55637014,0.05375105,1.36961045,0.5677832
C3504200,99,50,1980-11-16T08:04:29,99.0,99.98,99.49,194.53,195.51,195.02,242.515,242.515,242.515,312.016,312.996,312.506,37.396053,37.465008,37.426243,122.5552,122.55914,122.557205,65.511055,65.52297,65.51702,86.07014981,33.23,1.29215181,0.13242522,0.5355009,0.05491502,1.31030858,0.54306251
C3504200,100,50,1980-11-16T08:04:29,100.0,100.98,100.49,195.53,196.51,196.02,242.515,242.515,242.515,313.016,313.996,313.506,37.46699,37.58961,37.52401,122.55921,122.56268,122.561,65.52322,65.53512,65.52917,86.07014981,33.23,1.14270192,0.09251851,0.47334356,0.0383523,1.14001071,0.47232997
C3504200,101,21,1980-11-16T08:04:29,101.0,101.4,101.2,196.53,196.93,196.73,242.515,242.515,242.514,314.016,314.416,314.216,37.59263,37.658184,37.624702,122.56275,122.56403,122.56338,65.535355,65.540215,65.53778,86.07014981,33.23,1.09282515,0.10633996,0.45253296,0.04405254,1.07495629,0.44510296
C3504200,102,44,1980-11-16T08:04:29,102.12,102.98,102.55,197.65,198.51,198.08,242.515,242.515,242.515,315.136,315.996,315.566,37.79781,38.00087,37.896145,122.566124,122.56833,122.56726,65.548935,65.55934,65.55414,86.07014981,33.23,1.45437457,0.18949759,0.60186716,0.07841164,1.46496437,0.60615249
C3504200,103,50,1980-11-16T08:04:29,103.0,103.98,103.49,198.53,199.51,199.02,242.515,242.515,242.515,316.016,316.996,316.506,38.006042,38.285885,38.14191,122.56839,122.57043,122.56944,65.55957,65.5714,65.56549,86.07014981,33.23,1.334778,0.14085593,0.55213964,0.05831204,1.359323,0.56231091
C3504200,104,50,1980-11-16T08:04:29,104.0,104.98,104.49,199.53,200.51,200.02,242.515,242.515,242.515,317.016,317.996,317.506,38.29214,38.62219,38.453197,122.57046,122.572044,122.57128,65.57164,65.58344,65.577545,86.07014981,33.23,1.09126183,0.18998756,0.45118628,0.07849894,1.04874338,0.43359462
C3504200,105,50,1980-11-16T08:04:29,105.0,105.98,105.49,200.53,201.51,201.02,242.515,242.515,242.515,318.016,318.996,318.506,38.62948,39.008446,38.815083,122.57206,122.573166,122.572655,65.58369,65.59544,65.58957,86.07014981,33.23,1.10679964,0.07738107,0.45740712,0.03197862,1.12812436,0.46616644
C3504200,106,50,1980-11-16T08:04:29,106.0,106.98,106.49,201.53,202.51,202.02,242.515,242.515,242.515,319.016,319.996,319.506,39.016594,39.44271,39.22592,122.5732,122.573814,122.573555,65.59568,65.60741,65.60155,86.07014981,33.23,1.32449941,0.1593305,0.54712139,0.06579094,1.3085985,0.54059284
C3504200,107,50,1980-11-16T08:04:29,107.0,107.98,107.49,202.53,203.51,203.02,242.515,242.515,242.515,320.016,320.996,320.506,39.45174,39.923347,39.68403,122.57384,122.574005,122.573944,65.60764,65.61932,65.61349,86.07014981,33.23,1.18238022,0.13921333,0.48818657,0.05742366,1.14817664,0.47407688
C3504200,108,50,1980-11-16T08:04:29,108.0,108.98,108.49,203.53,204.51,204.02,242.515,242.515,242.515,321.016,321.996,321.506,39.933315,40.448162,40.18742,122.57367,122.574,122.57387,65.61956,65.631195,65.62538,86.07014981,33.23,1.65367317,0.10288834,0.6824699,0.04242691,1.67949938,0.69314348
C3504200,109,50,1980-11-16T08:04:29,109.0,109.98,109.49,204.53,205.51,205.02,242.515,242.515,242.515,322.016,322.996,322.506,40.4592,41.015327,40.734047,122.57289,122.57367,122.57331,65.63143,65.64303,65.63723,86.07014981,33.23,1.49874901,0.12419376,0.61825691,0.05128008,1.50104998,0.61921906
C3504200,110,50,1980-11-16T08:04:29,110.0,110.98,110.49,205.53,206.51,206.02,242.515,242.515,242.515,323.016,323.996,323.506,41.02713,41.622524,41.32178,122.5716,122.57286,122.57229,65.64325,65.654785,65.64903,86.07014981,33.23,1.71317636,0.29384531,0.70638043,0.12113293,1.59114595,0.65595017
C3504200,111,50,1980-11-16T08:04:29,111.0,111.98,111.49,206.53,207.51,207.02,242.515,242.515,242.515,324.016,324.996,324.506,41.635082,42.26759,41.948418,122.56987,122.57158,122.57077,65.65503,65.666504,65.66077,86.07014981,33.23,1.85052651,0.26967318,0.76267963,0.11118906,1.80578608,0.74426414
C3504200,112,50,1980-11-16T08:04:29,112.0,112.98,112.49,207.53,208.51,208.02,242.515,242.515,242.515,325.016,325.996,325.506,42.28092,42.94816,42.61173,122.56763,122.56982,122.56876,65.66673,65.67816,65.672455,86.07014981,33.23,1.82893843,0.45051939,0.75345129,0.18565703,1.71516452,0.70656597
C3504200,113,48,1980-11-16T08:04:29,113.0,113.94,113.47,208.53,209.47,209.0,242.515,242.515,242.515,326.016,326.956,326.486,42.9619,43.632797,43.29503,122.565025,122.56758,122.56633,65.67838,65.689285,65.683846,86.07014981,33.23,1.11910877,0.09441898,0.46081865,0.03890128,1.1113677,0.457658
C3504200,262,40,1980-11-17T05:04:13,262.2,262.98,262.59,146.677,147.457,147.067,244.877,244.877,244.877,261.801,262.581,262.191,85.55127,86.27281,85.91271,120.983315,120.99829,120.990814,64.67816,64.68348,64.68082,86.07014981,33.23,1.03071431,0.11923001,0.44079751,0.05100293,1.05607369,0.45165923
C3504200,263,50,1980-11-17T05:04:13,263.0,263.98,263.49,147.477,148.457,147.967,244.877,244.877,244.877,262.601,263.581,263.091,84.61259,85.532486,85.073685,120.998665,121.017296,121.007996,64.68362,64.69042,64.68702,86.07014981,33.23,1.00623058,0.08597506,0.43022672,0.03675996,1.01558243,0.43422972
C3504200,264,50,1980-11-17T05:04:13,264.0,264.98,264.49,148.477,149.457,148.967,244.877,244.877,244.877,263.601,264.581,264.091,83.65966,84.593636,84.12773,121.017654,121.03605,121.02688,64.69056,64.6975,64.69402,86.07014981,33.23,0.82637765,0.10176121,0.35323755,0.04350395,0.82916373,0.35440189
C3504200,265,50,1980-11-17T05:04:13,265.0,265.98,265.49,149.477,150.457,149.967,244.877,244.877,244.877,264.601,265.581,265.091,82.69316,83.64047,83.16783,121.03642,121.05457,121.045525,64.69764,64.7047,64.701164,86.07014981,33.23,0.67724167,0.1253007,0.28941218,0.05354703,0.67438634,0.28820266
C3504200,266,50,1980-11-17T05:04:13,266.0,266.98,266.49,150.477,151.457,150.967,244.877,244.877,244.877,265.601,266.581,266.091,81.71374,82.67393,82.19462,121.05495,121.07288,121.06392,64.704834,64.71201,64.70842,86.07014981,33.23,0.73469348,0.0850796,0.31388047,0.03635742,0.73959633,0.31599875
C3504200,267,47,1980-11-17T05:04:13,267.0,267.92,267.46,151.477,152.397,151.937,244.877,244.877,244.877,266.601,267.521,267.061,80.781906,81.69396,81.23878,121.073235,121.08985,121.08156,64.712166,64.71902,64.71558,86.07014981,33.23,0.67291982,0.12211874,0.28741077,0.05215251,0.6774305,0.28934187
C3504200,268,17,1980-11-17T05:04:13,268.66,268.98,268.82,153.137,153.457,153.297,244.877,244.877,244.877,268.261,268.581,268.421,79.71914,80.04166,79.8804,121.10304,121.1087,121.105865,64.72459,64.72702,64.725815,86.07014981,33.23,0.81812232,0.05281849,0.34929791,0.02255307,0.83291244,0.3556085
C3504200,269,50,1980-11-17T05:04:13,269.0,269.98,269.49,153.477,154.457,153.967,244.877,244.877,244.877,268.601,269.581,269.091,78.706055,79.69898,79.20327,121.10908,121.12624,121.117676,64.72718,64.734695,64.73093,86.07014981,33.23,0.73719988,0.13472101,0.31468833,0.05750971,0.75980073,0.32434331
C3504200,270,13,1980-11-17T05:04:13,270.0,270.98,270.52,154.477,155.457,154.996,244.877,244.877,244.877,269.601,270.581,270.12,77.683075,78.68542,78.15534,121.126595,121.143524,121.13555,64.73486,64.7425,64.73889,86.07014981,33.23,0.83140167,0.07348758,0.35479761,0.03138272,0.84283634,0.35972281
C3504200,271,50,1980-11-17T05:04:13,271.0,271.98,271.49,155.477,156.457,155.967,244.877,244.877,244.877,270.601,271.581,271.091,76.65146,77.66245,77.15757,121.14386,121.16053,121.15221,64.74265,64.7504,64.74652,86.07014981,33.23,0.82315688,0.13308003,0.35117667,0.05676327,0.7935078,0.3385292
C3504200,272,50,1980-11-17T05:04:13,272.0,272.98,272.49,156.477,157.457,156.967,244.877,244.877,244.877,271.601,272.581,272.091,75.61226,76.63063,76.12204,121.160866,121.17727,121.16909,64.75056,64.75842,64.75448,86.07014981,33.23,0.83788223,0.09577489,0.35735628,0.04085677,0.8311316,0.3544665
C3504200,273,50,1980-11-17T05:04:13,273.0,273.98,273.49,157.477,158.457,157.967,244.877,244.877,244.877,272.601,273.581,273.091,74.56601,75.591354,75.079346,121.1776,121.19371,121.18568,64.758575,64.76653,64.76254,86.07014981,33.23,0.85784224,0.11647442,0.36575953,0.04966659,0.84677879,0.36103738
C3504200,274,50,1980-11-17T05:04:13,274.0,274.98,274.49,158.477,159.457,158.967,244.877,244.877,244.877,273.601,274.581,274.091,73.51476,74.5456,74.0305,121.19404,121.209885,121.20199,64.76669,64.77475,64.77071,86.07014981,33.23,1.02607214,0.14129829,0.43735067,0.06020039,1.05978623,0.45170029
C3504200,275,50,1980-11-17T05:04:13,275.0,275.98,275.49,159.477,160.457,159.967,244.877,244.877,244.877,274.601,275.581,275.091,72.45907,73.49372,72.976776,121.2102,121.22577,121.21801,64.77492,64.78307,64.778984,86.07014981,33.23,1.36973225,0.12718372,0.5836581,0.05419633,1.36280725,0.58069831
C3504200,276,50,1980-11-17T05:04:13,276.0,276.98,276.49,160.477,161.457,160.967,244.877,244.877,244.877,275.601,276.581,276.091,71.399734,72.43793,71.91901,121.22609,121.241356,121.23375,64.78323,64.79149,64.78736,86.07014981,33.23,1.20249882,0.11965646,0.51223956,0.05097628,1.20054908,0.51143067
C3504200,277,50,1980-11-17T05:04:13,277.0,277.98,277.49,161.477,162.457,161.967,244.877,244.877,244.877,276.601,277.581,277.091,70.33857,71.37879,70.85871,121.24167,121.25666,121.24919,64.79166,64.8,64.79583,86.07014981,33.23,1.08083703,0.10319413,0.46026927,0.04394601,1.09359114,0.46570641
C3504200,278,50,1980-11-17T05:04:13,278.0,278.98,278.49,162.477,163.457,162.967,244.877,244.877,244.877,277.601,278.581,278.091,69.27656,70.31739,69.79702,121.25698,121.27165,121.264336,64.80017,64.80861,64.804375,86.07014981,33.23,1.07934757,0.11861205,0.45949196,0.05052082,1.076965,0.45847339
C3504200,279,50,1980-11-17T05:04:13,279.0,279.98,279.49,163.477,164.457,163.967,244.877,244.877,244.877,278.601,279.581,279.091,68.21548,69.25541,68.73533,121.27194,121.28633,121.27918,64.80878,64.81729,64.81303,86.07014981,33.23,0.93534025,0.11214366,0.39805473,0.04771397,0.92799337,0.3949382
C3504200,280,50,1980-11-17T05:04:13,280.0,280.98,280.49,164.477,165.457,164.967,244.877,244.877,244.877,279.601,280.581,280.091,67.15631,68.19398,67.674995,121.28663,121.30073,121.2937,64.81747,64.82607,64.82176,86.07014981,33.23,1.1113892,0.11237587,0.47282197,0.04778461,1.12391328,0.47820245
C3504200,281,50,1980-11-17T05:04:13,281.0,281.98,281.49,165.477,166.457,165.967,244.877,244.877,244.877,280.601,281.581,281.091,66.10045,67.135025,66.61752,121.300995,121.3148,121.30792,64.82625,64.83493,64.83058,86.07014981,33.23,1.08513448,0.08827135,0.46150492,0.03755786,1.08049928,0.45951396
C3504200,282,50,1980-11-17T05:04:13,282.0,282.98,282.49,166.477,167.457,166.967,244.877,244.877,244.877,281.601,282.581,282.091,65.05025,66.07954,65.56448,121.31505,121.328514,121.32182,64.835106,64.843864,64.83948,86.07014981,33.23,1.06635279,0.07408661,0.45336479,0.03148337,1.07301076,0.45619664
C3504200,283,39,1980-11-17T05:04:13,283.0,283.76,283.38,167.477,168.237,167.857,244.877,244.877,244.877,282.601,283.361,282.981,64.235825,65.028984,64.63215,121.3288,121.33899,121.33393,64.84405,64.85088,64.847466,86.07014981,33.23,1.25307061,0.11973808,0.53259103,0.05088242,1.25350638,0.53281292
C3504200,284,20,1980-11-17T05:04:13,284.6,284.98,284.79,169.077,169.457,169.267,244.877,244.877,244.877,284.201,284.581,284.391,62.971424,63.364143,63.167847,121.35012,121.35505,121.35259,64.858505,64.86198,64.86024,86.07014981,33.23,1.12565407,0.09243171,0.47820958,0.03927345,1.13048802,0.4802789
C3504200,285,50,1980-11-17T05:04:13,285.0,285.98,285.49,169.477,170.457,169.967,244.877,244.877,244.877,284.601,285.581,285.091,61.947483,62.95151,62.448505,121.35531,121.36782,121.361595,64.86215,64.87112,64.86663,86.07014981,33.23,1.01767834,0.09474085,0.43223537,0.040241,1.00596065,0.42720745
C3504200,286,50,1980-11-17T05:04:13,286.0,286.98,286.49,170.477,171.457,170.967,244.877,244.877,244.877,285.601,286.581,286.091,60.935417,61.92726,61.43022,121.36807,121.38024,121.37421,64.87131,64.880356,64.875824,86.07014981,33.23,1.10628276,0.09146654,0.46970581,0.03881937,1.09218868,0.46368803
C3504200,292,27,1980-11-16T06:09:17,292.46,292.98,292.72,341.437,341.957,341.697,242.298,242.298,242.298,99.14,99.66,99.4,60.866398,61.367264,61.116245,119.884415,119.89428,119.8895,65.96015,65.96537,65.962715,86.07014981,33.23,1.08366035,0.11771923,0.4414062,0.04792844,1.06413482,0.43346524
C3504200,293,18,1980-11-16T06:09:17,293.0,293.98,293.6,341.977,342.957,342.574,242.298,242.298,242.298,99.68,100.66,100.276,59.904007,60.847164,60.273026,119.865074,119.88403,119.87249,65.95026,65.95996,65.95405,86.07014981,33.23,0.86553826,0.05241443,0.35267946,0.02134887,0.87663637,0.35712515
C3504200,294,50,1980-11-16T06:09:17,294.0,294.98,294.49,342.977,343.957,343.467,242.298,242.298,242.298,100.68,101.66,101.17,58.94098,59.884796,59.412895,119.84607,119.864685,119.85535,65.94024,65.95006,65.94516,86.07014981,33.23,0.95823969,0.08365121,0.39059079,0.03411817,0.97028575,0.39545408
C3504200,295,50,1980-11-16T06:09:17,295.0,295.98,295.49,343.977,344.957,344.467,242.298,242.298,242.298,101.68,102.66,102.17,57.97778,58.921665,58.449642,119.82741,119.84568,119.836525,65.930084,65.94003,65.93507,86.07014981,33.23,0.94468202,0.10718323,0.38521391,0.04369904,0.89814236,0.36628339
C3504200,296,50,1980-11-16T06:09:17,296.0,296.98,296.49,344.977,345.957,345.467,242.298,242.298,242.298,102.68,103.66,103.17,57.015858,57.95858,57.487083,119.809105,119.82705,119.81804,65.91982,65.92988,65.92486,86.07014981,33.23,0.84393618,0.14137483,0.34426599,0.05764351,0.83981782,0.34260516
C3504200,297,50,1980-11-16T06:09:17,297.0,297.98,297.49,345.977,346.957,346.467,242.298,242.298,242.298,103.68,104.66,104.17,56.056572,56.99668,56.526356,119.79118,119.80874,119.799934,65.90945,65.91962,65.91454,86.07014981,33.23,0.94117224,0.10877182,0.38409534,0.04442581,0.93142774,0.38009748
C3504200,298,29,1980-11-16T06:09:17,298.0,298.56,298.28,346.977,347.537,347.257,242.298,242.298,242.298,104.68,105.24,104.96,55.500973,56.037437,55.76926,119.78092,119.79082,119.78587,65.903366,65.90924,65.90631,86.07014981,33.23,1.43167117,0.30939968,0.58445749,0.12633308,1.46306528,0.59733085
C3504200,299,37,1980-11-16T06:09:17,299.26,299.98,299.62,348.237,348.957,348.597,242.298,242.298,242.298,105.94,106.66,106.3,54.149723,54.833794,54.49151,119.75641,119.76875,119.762566,65.888336,65.89599,65.892166,86.07014981,33.23,1.44933433,0.30128241,0.59197906,0.12301494,1.37497502,0.56163421
C3504200,300,50,1980-11-16T06:09:17,300.0,300.98,300.49,348.977,349.957,349.467,242.298,242.298,242.298,106.68,107.66,107.17,53.20489,54.13051,53.66731,119.73959,119.75608,119.74781,65.877625,65.88812,65.88288,86.07014981,33.23,1.06748129,0.05985568,0.43617481,0.02443234,1.06092088,0.4334937
C3504200,301,50,1980-11-16T06:09:17,301.0,301.98,301.49,349.977,350.957,350.467,242.298,242.298,242.298,107.68,108.66,108.17,52.268,53.186302,52.72643,119.723175,119.739265,119.73119,65.866806,65.8774,65.87211,86.07014981,33.23,0.92458605,0.06905828,0.3779463,0.02821454,0.91322705,0.37326633
C3504200,302,50,1980-11-16T06:09:17,302.0,302.98,302.49,350.977,351.957,351.467,242.298,242.298,242.298,108.68,109.66,109.17,51.34015,52.249405,51.793934,119.707146,119.722855,119.714966,65.85587,65.866585,65.86124,86.07014981,33.23,0.90934901,0.08766305,0.37187673,0.03585126,0.91353881,0.37358173
C3504200,303,50,1980-11-16T06:09:17,303.0,303.98,303.49,351.977,352.957,352.467,242.298,242.298,242.298,109.68,110.66,110.17,50.422794,51.32165,50.871346,119.69151,119.706825,119.699135,65.84484,65.85565,65.85025,86.07014981,33.23,0.93513207,0.09327873,0.38258476,0.0381723,0.90819962,0.37156506
C3504200,304,50,1980-11-16T06:09:17,304.0,304.98,304.49,352.977,353.957,353.467,242.298,242.298,242.298,110.68,111.66,111.17,49.517685,50.40467,49.960224,119.67627,119.6912,119.68369,65.83371,65.84463,65.83917,86.07014981,33.23,0.96901592,0.14152583,0.39661269,0.05789036,0.93927151,0.38448303
C3504200,305,50,1980-11-16T06:09:17,305.0,305.98,305.49,353.977,354.957,354.467,242.298,242.298,242.298,111.68,112.66,112.17,48.626865,49.50009,49.062225,119.66144,119.67597,119.66868,65.8225,65.833496,65.82801,86.07014981,33.23,0.9756909,0.08963701,0.39952304,0.03670437,0.95835918,0.39237327
C3504200,306,50,1980-11-16T06:09:17,306.0,306.98,306.49,354.977,355.957,355.467,242.298,242.298,242.298,112.68,113.66,113.17,47.75148,48.60935,48.17903,119.647026,119.66115,119.65406,65.81119,65.82228,65.816734,86.07014981,33.23,1.19237743,0.18100142,0.48847245,0.07420014,1.1655576,0.47745109
C3504200,307,50,1980-11-16T06:09:17,307.0,307.98,307.49,355.977,356.957,356.467,242.298,242.298,242.298,113.68,114.66,114.17,46.89402,47.73465,47.31255,119.633026,119.64675,119.63984,65.79979,65.81097,65.80539,86.07014981,33.23,1.25927792,0.10893978,0.51609539,0.04460544,1.24862706,0.51180176
C3504200,308,50,1980-11-16T06:09:17,308.0,308.98,308.49,356.977,357.957,357.467,242.298,242.298,242.298,114.68,115.66,115.17,46.055,46.877068,46.4644,119.61943,119.63273,119.62605,65.7883,65.79957,65.793945,86.07014981,33.23,0.98672365,0.0844528,0.4045764,0.03463189,0.97345831,0.39917434
C3504200,309,50,1980-11-16T06:09:17,309.0,309.98,309.49,357.977,358.957,358.467,242.298,242.298,242.298,115.68,116.66,116.17,45.238174,46.038624,45.63662,119.606285,119.61917,119.6127,65.77674,65.78808,65.782425,86.07014981,33.23,1.07827872,0.07916296,0.44231208,0.03245817,1.07075099,0.43919743
C3504200,310,50,1980-11-16T06:09:17,310.0,310.98,310.49,358.977,359.957,359.467,242.298,242.298,242.298,116.68,117.66,117.17,44.444504,45.221905,44.83125,119.59357,119.60603,119.59976,65.7651,65.776505,65.770805,86.07014981,33.23,1.24501762,0.08713632,0.51094047,0.03576766,1.26005255,0.5171777
C3504200,311,50,1980-11-16T06:09:17,311.0,311.98,311.49,0.017,359.997,14.867,242.298,242.298,242.298,117.68,118.66,118.17,43.67612,44.428535,44.0503,119.58127,119.5933,119.587265,65.75339,65.764854,65.75913,86.07014981,33.23,1.61358523,0.22806763,0.66250354,0.09369534,1.57437599,0.64651753
C3504200,312,50,1980-11-16T06:09:17,312.0,312.98,312.49,0.977,1.957,1.467,242.298,242.298,242.298,118.68,119.66,119.17,42.93528,43.660927,43.29586,119.569405,119.58102,119.57518,65.741585,65.75315,65.74737,86.07014981,33.23,1.51467653,0.12958914,0.62217542,0.05330009,1.50267502,0.61719472
C3504200,313,50,1980-11-16T06:09:17,313.0,313.98,313.49,1.977,2.957,2.467,242.298,242.298,242.298,119.68,120.66,120.17,42.224346,42.920746,42.570114,119.558,119.569176,119.56354,65.72973,65.741356,65.73554,86.07014981,33.23,1.88709659,0.15931552,0.77550464,0.06551624,1.90301644,0.78207116
C3504200,314,50,1980-11-16T06:09:17,314.0,314.98,314.49,2.977,3.957,3.467,242.298,242.298,242.298,120.68,121.66,121.17,41.545307,42.210358,41.875248,119.547035,119.55776,119.55236,65.717804,65.72949,65.72364,86.07014981,33.23,1.84053138,0.32933128,0.75669619,0.13531386,1.90192094,0.78194172
C3504200,315,50,1980-11-16T06:09:17,315.0,315.98,315.49,3.977,4.957,4.467,242.298,242.298,242.298,121.68,122.66,122.17,40.900326,41.53186,41.213436,119.53653,119.54683,119.54163,65.70582,65.71756,65.711685,86.07014981,33.23,1.04886018,0.10283126,0.43142285,0.0422622,1.02127762,0.42011344
C3504200,316,20,1980-11-16T06:09:17,316.0,316.38,316.19,4.977,5.357,5.167,242.298,242.298,242.298,122.68,123.06,122.87,40.65255,40.887955,40.769783,119.53244,119.53632,119.534386,65.701,65.705574,65.703285,86.07014981,33.23,1.03293132,0.07088265,0.42501237,0.02916907,1.03206098,0.42466004
C3504200,317,45,1980-11-16T06:09:17,317.1,317.98,317.54,6.077,6.957,6.517,242.298,242.298,242.298,123.78,124.66,124.22,39.722187,40.221596,39.969284,119.51687,119.52528,119.52104,65.68166,65.692314,65.68699,86.07014981,33.23,1.21781365,0.06504594,0.5014013,0.02680963,1.22215995,0.50328827
C3504200,318,32,1980-11-16T06:09:17,318.0,318.62,318.31,6.977,7.597,7.287,242.298,242.298,242.298,124.68,125.3,124.99,39.37866,39.71101,39.5436,119.510956,119.516685,119.5138,65.67388,65.68141,65.67766,86.07014981,33.23,1.35887698,0.12624177,0.55968418,0.05203802,1.30817379,0.53877454
C3504200,319,33,1980-11-16T06:09:17,319.34,319.98,319.66,8.317,8.957,8.637,242.298,242.298,242.298,126.02,126.66,126.34,38.706856,39.012947,38.858406,119.49905,119.50455,119.50179,65.65731,65.66512,65.66122,86.07014981,33.23,1.15810606,0.11170752,0.47728915,0.04600824,1.1352285,0.46785874
C3504200,320,28,1980-11-16T06:09:17,320.0,320.54,320.27,8.977,9.517,9.247,242.298,242.298,242.298,126.68,127.22,126.95,38.454014,38.69751,38.574673,119.49439,119.49888,119.496635,65.65046,65.65706,65.653755,86.07014981,33.23,1.12305614,0.07231999,0.46298113,0.02983626,1.10238283,0.45447642
