Observation,Slice#,Num Data,Date,Min Long,Max Long,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW,EW Std,Normal EW,Normal EW Std,EWI,EWI Std,Normal EWI,Normal EWI Std,EWC,EWC Std,Normal EWC,Normal EWC Std,EWO,EWO Std,Normal EWO,Normal EWO Std,EW139470,EW139470 STD,Normal EW139470,Normal EW139470 STD,EW139550,EW139550 STD,Normal EW139550,Normal EW139550 STD,EW139630,EW139630 STD,Normal EW139630,Normal EW139630 STD,EW139710,EW139710 STD,Normal EW139710,Normal EW139710 STD,EW139790,EW139790 STD,Normal EW139790,Normal EW139790 STD,EW139870,EW139870 STD,Normal EW139870,Normal EW139870 STD,EW139950,EW139950 STD,Normal EW139950,Normal EW139950 STD,EW140030,EW140030 STD,Normal EW140030,Normal EW140030 STD,EW140110,EW140110 STD,Normal EW140110,Normal EW140110 STD,EW140190,EW140190 STD,Normal EW140190,Normal EW140190 STD,EW140270,EW140270 STD,Normal EW140270,Normal EW140270 STD,EW140350,EW140350 STD,Normal EW140350,Normal EW140350 STD,EW140430,EW140430 STD,Normal EW140430,Normal EW140430 STD,EW140510,EW140510 STD,Normal EW140510,Normal EW140510 STD,EW140590,EW140590 STD,Normal EW140590,Normal EW140590 STD,EW140670,EW140670 STD,Normal EW140670,Normal EW140670 STD,EW140750,EW140750 STD,Normal EW140750,Normal EW140750 STD,EW140830,EW140830 STD,Normal EW140830,Normal EW140830 STD,EW140910,EW140910 STD,Normal EW140910,Normal EW140910 STD
ISS_241RF_FMOVIE001_PRIME,0,11481,2016-08-29T18:07:56,0.0,359.98,5.168,5.626,5.33,10.818,33.586,24.051,36.836,53.29,42.425,63.555,63.78333333333334,0.84412,0.37519,0.61093,0.24073,0.12303,0.05791,0.08955,0.04045,0.68775,0.32785,0.49728,0.21134,0.03334,0.06896,0.0241,0.04994,-0.00057,0.01,-0.00045,0.00744,-0.00122,0.01035,-0.00095,0.00769,-0.00098,0.00918,-0.00078,0.00678,0.00097,0.00806,0.00064,0.00591,0.00638,0.00785,0.00462,0.00575,0.01937,0.00912,0.01414,0.00644,0.03638,0.01233,0.02651,0.00823,0.05365,0.01771,0.03916,0.01191,0.09862,0.08003,0.07111,0.05429,0.46124,0.28827,0.33248,0.19004,0.16791,0.05532,0.12277,0.03834,0.02358,0.01098,0.01727,0.00788,0.0017,0.01121,0.00116,0.00812,-0.00268,0.0097,-0.00199,0.00701,-0.00388,0.00902,-0.00284,0.00652,-0.00431,0.00945,-0.00314,0.00685,-0.00454,0.01028,-0.0033,0.00746,-0.00448,0.01046,-0.00326,0.00764,-0.00303,0.00763,-0.00221,0.0056
ISS_242RF_FMOVIE001_PRIME,0,18000,2016-09-17T00:59:40,0.0,359.98,10.381,11.723,11.1,107.609,114.325,110.955,65.442,70.583,67.984,63.517,100.0,2.44979,0.7211,0.91252,0.24562,0.59263,0.11075,0.22031,0.03312,1.70747,0.65668,0.63727,0.2335,0.14969,0.06299,0.05494,0.01994,0.0027,0.00221,0.00099,0.00081,0.00507,0.00255,0.00187,0.0009,0.00946,0.00304,0.0035,0.00099,0.01778,0.00332,0.0066,0.00097,0.03458,0.00445,0.01288,0.00108,0.07088,0.00909,0.02637,0.00198,0.13688,0.01419,0.05106,0.00354,0.27216,0.07596,0.10092,0.02478,0.68783,0.29953,0.25838,0.11492,0.85823,0.59918,0.31944,0.21432,0.264,0.14525,0.09734,0.0493,0.06976,0.02584,0.02558,0.00808,0.02268,0.00468,0.00848,0.00167,0.00523,0.003,0.00192,0.00101,-0.00035,0.00193,-0.00014,0.00072,-0.00191,0.00205,-0.00072,0.00077,-0.0022,0.00196,-0.00083,0.00074,-0.00192,0.00178,-0.00072,0.00067,-0.00108,0.0012,-0.00041,0.00045
ISS_243RF_FMOVIE001_PRIME_1,0,8072,2016-09-22T09:59:56,106.3,267.72,6.094,6.312,6.199,32.433,39.947,36.271,36.97,40.068,38.404,63.508,44.84444444444444,0.7908,0.2867,0.61904,0.22348,0.14172,0.02187,0.11099,0.01679,0.62459,0.2793,0.48883,0.21801,0.02449,0.01209,0.01922,0.00957,0.00142,0.00217,0.00111,0.0017,0.00228,0.00269,0.00179,0.00211,0.00398,0.0029,0.00312,0.00228,0.00734,0.00273,0.00575,0.00214,0.01308,0.00314,0.01025,0.00248,0.02286,0.00326,0.01791,0.00254,0.03365,0.00627,0.02633,0.00473,0.04959,0.01182,0.03883,0.00913,0.11785,0.07739,0.09203,0.06003,0.44083,0.25035,0.3453,0.19638,0.0868,0.04989,0.06789,0.03856,0.01342,0.0038,0.01052,0.003,0.00071,0.00287,0.00056,0.00225,-0.00085,0.00239,-0.00066,0.00188,-0.00099,0.00193,-0.00077,0.00152,-0.00069,0.00156,-0.00054,0.00123,-0.00042,0.00175,-0.00033,0.00138,-3e-05,0.00132,-3e-05,0.00104,-3e-05,0.00081,-3e-05,0.00064
ISS_243RF_FMOVIE001_PRIME_2,0,7691,2016-09-22T17:06:36,106.72,267.84,5.053,5.578,5.313,40.18,48.064,44.33,36.844,38.81,37.676,63.504,42.727777777777774,0.74488,0.26299,0.58921,0.20735,0.07091,0.04592,0.05611,0.03631,0.57511,0.23982,0.455,0.18962,0.09887,0.0521,0.0781,0.04088,-0.00117,0.00321,-0.00093,0.00254,0.0007,0.0041,0.00056,0.00324,-0.00042,0.00542,-0.00033,0.00428,-0.00101,0.00688,-0.0008,0.00544,-6e-05,0.00779,-4e-05,0.00617,0.00317,0.00813,0.00251,0.00643,0.01657,0.00785,0.01311,0.0062,0.04562,0.0087,0.0361,0.00682,0.09052,0.02396,0.07165,0.01897,0.4083,0.22869,0.32298,0.18095,0.1324,0.06662,0.10469,0.05237,0.03582,0.01976,0.02828,0.01541,0.0127,0.00683,0.01007,0.00543,0.00461,0.00478,0.00364,0.00378,6e-05,0.00466,4e-05,0.00369,-0.00095,0.0043,-0.00075,0.0034,-0.00104,0.00351,-0.00083,0.00278,-0.00068,0.0032,-0.00054,0.00253,-0.00027,0.00218,-0.00021,0.00173
ISS_246RF_FMOVIE002_PRIME,0,18000,2016-10-27T16:29:48,0.0,359.98,9.805,13.079,11.227,109.384,116.716,113.037,63.726,69.794,66.743,63.444,100.0,2.43593,0.78571,0.95468,0.29672,0.5779,0.09166,0.22635,0.02911,1.66385,0.70831,0.65185,0.27212,0.19418,0.07298,0.07648,0.02869,0.00504,0.00393,0.00197,0.00158,0.00399,0.00305,0.00156,0.00122,0.00696,0.00253,0.00272,0.00097,0.01189,0.00267,0.00465,0.00095,0.02489,0.00454,0.00972,0.00135,0.05937,0.00983,0.02318,0.00254,0.14773,0.02483,0.05769,0.00659,0.27608,0.04718,0.10844,0.01755,0.56664,0.27713,0.22123,0.10441,0.90257,0.59889,0.35531,0.23687,0.30591,0.17177,0.119,0.06473,0.08532,0.03162,0.03382,0.01293,0.03238,0.01006,0.01261,0.00337,0.01063,0.00444,0.00414,0.00166,0.00181,0.00182,0.00072,0.00072,-0.001,0.00153,-0.00039,0.0006,-0.00176,0.00162,-0.00069,0.00064,-0.0016,0.00169,-0.00063,0.00067,-0.00092,0.00122,-0.00036,0.00049
ISS_253RF_FMOVIE001_PRIME_2,0,18000,2016-12-17T00:10:04,0.0,359.98,5.336,6.93,6.165,110.225,120.74,115.949,53.719,64.036,59.362,63.368,100.0,2.12811,0.52197,1.07521,0.24234,0.37921,0.05849,0.19083,0.01615,1.4485,0.48266,0.73249,0.23344,0.3004,0.09169,0.15189,0.04505,0.00782,0.00209,0.00396,0.00104,0.00781,0.00296,0.00404,0.0017,0.00666,0.00247,0.00341,0.00136,0.00977,0.00251,0.00496,0.00128,0.01627,0.0029,0.00823,0.00132,0.0343,0.00498,0.01731,0.00173,0.08345,0.0127,0.04202,0.00363,0.18339,0.03489,0.09197,0.01045,0.30338,0.10808,0.15366,0.05321,0.95396,0.39643,0.48224,0.19547,0.3358,0.16573,0.16902,0.07877,0.12453,0.04775,0.06356,0.02499,0.04104,0.0101,0.02065,0.00423,0.01705,0.00498,0.00856,0.00218,0.00502,0.00212,0.00257,0.00115,0.00029,0.00209,0.00017,0.00108,-0.00095,0.00225,-0.00043,0.00114,-0.00094,0.00204,-0.00044,0.00104,-0.00053,0.0013,-0.00025,0.00066
ISS_256RF_FMOVIE001_PRIME_1,0,9478,2017-01-07T17:49:47,0.0,359.98,5.535,6.338,5.94,112.466,118.047,115.412,55.42,60.88,58.302,63.343,52.65555555555556,2.09584,0.5559,1.09737,0.27719,0.40505,0.05736,0.21158,0.02221,1.43832,0.52744,0.75293,0.26689,0.25246,0.04771,0.13285,0.02658,0.00125,0.00212,0.00064,0.0011,0.01001,0.00265,0.00523,0.00131,0.01183,0.00271,0.00621,0.00144,0.01093,0.00308,0.00573,0.0016,0.0198,0.00349,0.01037,0.0017,0.0448,0.00458,0.02347,0.00202,0.10908,0.01455,0.05699,0.0053,0.1725,0.02881,0.08999,0.01155,0.23667,0.06326,0.12387,0.03196,0.95785,0.46799,0.50099,0.23875,0.39227,0.14026,0.20609,0.0725,0.09177,0.02001,0.04845,0.01198,0.03398,0.00706,0.01771,0.00313,0.00733,0.00281,0.00384,0.00146,0.0003,0.00236,0.00016,0.00124,-0.00129,0.00229,-0.00067,0.0012,-0.00142,0.00229,-0.00074,0.00121,-0.00118,0.00214,-0.00061,0.00113,-0.00063,0.00141,-0.00033,0.00074
ISS_256RF_FMOVIE001_PRIME_2,0,9438,2017-01-08T01:40:11,0.0,359.98,6.013,6.958,6.489,97.674,105.12,101.58,53.835,58.786,56.382,63.344,52.43333333333333,1.51724,0.43162,0.83788,0.23087,0.32904,0.04098,0.18194,0.02231,1.11655,0.4121,0.61627,0.22126,0.07164,0.01429,0.03968,0.00819,0.00233,0.0018,0.00129,0.00099,0.00436,0.00209,0.0024,0.00114,0.00818,0.00213,0.00452,0.00116,0.01493,0.00218,0.00825,0.00113,0.02604,0.0022,0.01439,0.00111,0.04538,0.00414,0.02505,0.00162,0.06968,0.00874,0.03841,0.00357,0.13238,0.02338,0.07324,0.01314,0.34854,0.23868,0.19251,0.13158,0.66837,0.36204,0.36811,0.19539,0.1521,0.05721,0.08489,0.03336,0.03467,0.00453,0.01913,0.00208,0.0071,0.00176,0.00393,0.00097,0.00149,0.00129,0.00083,0.00072,0.00061,0.00157,0.00034,0.00087,0.00042,0.00189,0.00023,0.00105,0.00031,0.00209,0.00017,0.00116,0.00024,0.00201,0.00013,0.00111,0.00012,0.00135,6e-05,0.00075
ISS_260RF_FMOVIE001_PRIME,0,18000,2017-02-05T04:25:31,0.0,359.98,5.254,6.464,5.899,112.162,122.016,117.473,54.493,64.089,59.688,63.314,100.0,2.12484,0.6296,1.06111,0.28636,0.43822,0.07473,0.21828,0.02222,1.51425,0.57988,0.75642,0.27258,0.17236,0.03198,0.0864,0.01486,0.00488,0.00385,0.00244,0.00179,0.00582,0.00347,0.00289,0.00161,0.01132,0.00349,0.00563,0.00149,0.02212,0.00459,0.011,0.00167,0.04278,0.00654,0.02133,0.00194,0.0759,0.01051,0.03787,0.00263,0.11192,0.01689,0.05588,0.00526,0.14224,0.03013,0.07075,0.01051,0.21511,0.10357,0.10638,0.04886,0.96196,0.47816,0.48034,0.22813,0.45245,0.16711,0.2277,0.0838,0.07644,0.01592,0.03801,0.00559,0.00858,0.00303,0.00427,0.00144,-0.00012,0.00231,-5e-05,0.00119,-0.00148,0.00226,-0.00075,0.00118,-0.0017,0.00238,-0.00086,0.00124,-0.00151,0.00241,-0.00077,0.00124,-0.0012,0.00223,-0.00061,0.00116,-0.00064,0.00155,-0.00032,0.00081
ISS_265RF_FMOVIE001_PRIME,0,5382,2017-03-12T00:02:03,20.1,346.3,7.939,9.976,8.361,131.809,134.446,133.115,72.478,74.887,73.662,63.29,29.9,5.59625,0.94732,1.57154,0.25833,1.1545,0.08236,0.32389,0.01353,3.90635,0.90702,1.09642,0.24768,0.5354,0.07989,0.15124,0.02742,0.00782,0.00455,0.00222,0.00137,0.01499,0.00481,0.00422,0.00145,0.02819,0.0044,0.00791,0.00121,0.05182,0.00486,0.01455,0.00123,0.09137,0.00746,0.02563,0.00143,0.17132,0.01395,0.04803,0.00216,0.29538,0.0107,0.083,0.00301,0.42155,0.03704,0.11823,0.00736,0.64382,0.27737,0.17838,0.07027,2.30888,0.81461,0.64801,0.22617,1.2986,0.346,0.36755,0.10814,0.22512,0.02392,0.06324,0.0065,0.05077,0.00603,0.01428,0.00174,0.00543,0.00258,0.00154,0.00075,-0.00303,0.00236,-0.00084,0.00067,-0.00496,0.00221,-0.00139,0.00061,-0.00487,0.0019,-0.00136,0.00052,-0.00382,0.00172,-0.00107,0.00048,-0.00214,0.0012,-0.0006,0.00034
ISS_272RF_FMOVIE001_PRIME,0,9745,2017-05-01T01:44:27,0.0,359.98,5.922,7.393,6.267,133.536,136.659,135.126,72.452,75.533,74.008,63.27,54.13888888888889,6.39653,1.00263,1.76285,0.29507,1.24561,0.07091,0.3422,0.0068,4.27248,1.01991,1.1776,0.28963,0.87844,0.14141,0.24305,0.04672,0.0303,0.00228,0.00834,0.00063,0.02674,0.00353,0.0074,0.00126,0.02301,0.00227,0.00634,0.00075,0.03153,0.00233,0.00868,0.00071,0.05177,0.00285,0.01424,0.00073,0.10829,0.00671,0.02975,0.00093,0.28162,0.02422,0.07725,0.00316,0.6009,0.03294,0.16512,0.00379,0.94721,0.28258,0.26013,0.07772,2.63682,0.90685,0.72878,0.25779,1.10122,0.24046,0.30262,0.0638,0.33594,0.08551,0.09346,0.0276,0.14269,0.01739,0.0391,0.00342,0.05297,0.00467,0.01463,0.00185,0.01984,0.00247,0.00544,0.00051,0.00538,0.00143,0.00148,0.00041,0.0009,0.0014,0.00025,0.00039,-0.00018,0.00141,-4e-05,0.00039,-0.00041,0.00116,-0.00011,0.00032
ISS_274RF_FMOVIE001_PRIME,0,6321,2017-05-13T13:46:35,0.0,359.98,6.742,8.874,6.94,138.359,140.083,139.216,76.472,78.155,77.294,63.268,35.11666666666667,9.36772,1.30205,2.0593,0.28937,2.01785,0.1141,0.44301,0.01271,5.98842,1.27373,1.31657,0.28199,1.36144,0.14936,0.29972,0.03652,0.01481,0.00415,0.00326,0.00096,0.05419,0.01309,0.01183,0.00261,0.04851,0.01036,0.01062,0.00213,0.05315,0.0067,0.01166,0.00129,0.09105,0.00741,0.01998,0.00117,0.20957,0.01098,0.04603,0.00169,0.53046,0.03689,0.11642,0.00508,0.89886,0.0434,0.19745,0.0065,1.07441,0.22614,0.23687,0.05367,3.79579,1.16599,0.83421,0.25659,1.78996,0.29179,0.39316,0.06307,0.53377,0.08492,0.11785,0.02135,0.20302,0.01912,0.04452,0.00298,0.057,0.00336,0.01253,0.00082,0.01674,0.00218,0.00368,0.00045,0.00247,0.00166,0.00054,0.00036,-0.00136,0.00193,-0.0003,0.00042,-0.00271,0.00182,-0.00059,0.0004,-0.00198,0.00131,-0.00043,0.00029
ISS_274RF_FMOVIE002_PRIME,0,14025,2017-05-14T00:07:23,50.36,330.84,5.836,9.265,7.051,124.301,130.237,127.492,69.671,74.293,72.151,63.27,77.91666666666667,4.09443,1.1766,1.23742,0.30614,0.93854,0.13589,0.28568,0.03257,2.98936,1.05093,0.90131,0.2816,0.16653,0.03813,0.05043,0.0096,0.01236,0.00453,0.00375,0.00127,0.02044,0.00494,0.0062,0.00131,0.03325,0.00575,0.0101,0.00136,0.05388,0.00735,0.01638,0.00154,0.08865,0.01049,0.02697,0.00196,0.14737,0.01775,0.04481,0.00285,0.21247,0.04052,0.06433,0.00859,0.32006,0.06275,0.09772,0.01838,0.53195,0.34521,0.16205,0.10375,2.08528,0.78101,0.62818,0.20905,0.50882,0.19584,0.15268,0.05193,0.06781,0.01662,0.0205,0.00415,0.01004,0.0038,0.00305,0.00111,0.00256,0.00246,0.00079,0.00075,0.00038,0.00221,0.00014,0.00067,-0.00029,0.00201,-7e-05,0.0006,-0.00034,0.00184,-9e-05,0.00056,-0.00023,0.00167,-6e-05,0.00051,-4e-05,0.00133,-1e-05,0.00041
ISS_276RI_HIRESAFRG001_PRIME,0,3559,2017-05-28T01:29:31,0.0,359.98,3.07,4.376,3.689,106.069,120.462,113.804,55.717,59.727,57.891,63.269,19.772222222222222,1.95117,0.69622,1.04191,0.38552,0.40693,0.06112,0.21708,0.03814,1.36321,0.58207,0.7272,0.3177,0.18103,0.09516,0.09763,0.05299,0.0059,0.00329,0.00319,0.00183,0.01011,0.00407,0.00544,0.00231,0.01097,0.00155,0.00584,0.00094,0.01721,0.00179,0.00916,0.00112,0.03078,0.00471,0.01642,0.00292,0.06115,0.01308,0.03269,0.00783,0.10749,0.01989,0.05739,0.01205,0.14257,0.01312,0.07592,0.00879,0.33523,0.21736,0.17538,0.10778,0.85698,0.54835,0.45975,0.29883,0.25699,0.14699,0.13833,0.08187,0.08479,0.04061,0.04569,0.0228,0.02206,0.01047,0.01188,0.00587,0.00641,0.00319,0.00345,0.00178,0.0021,0.00148,0.00114,0.00081,0.00073,0.00099,0.0004,0.00053,9e-05,0.00075,5e-05,0.0004,-0.00018,0.00063,-0.0001,0.00033,-0.00021,0.00047,-0.00011,0.00025
ISS_289RF_FMOVIE001_PRIME,0,18000,2017-08-18T21:23:07,0.0,359.98,5.322,7.139,6.078,131.324,136.96,134.344,68.289,74.131,71.405,63.298,100.0,5.33187,1.84924,1.66886,0.48216,1.04033,0.12542,0.32898,0.02566,3.68382,1.59887,1.15113,0.43756,0.60773,0.26116,0.18875,0.06902,-0.00321,0.00249,-0.00099,0.00075,0.00062,0.00282,0.00022,0.0009,0.0085,0.00323,0.0027,0.00102,0.02439,0.0046,0.00772,0.00125,0.05341,0.00805,0.01685,0.00157,0.11137,0.0146,0.03517,0.00242,0.2624,0.03771,0.08277,0.00664,0.50341,0.06322,0.15941,0.01724,0.88912,0.51104,0.27926,0.15713,2.26555,1.13498,0.70702,0.31534,0.79138,0.376,0.24638,0.10345,0.26337,0.11844,0.08172,0.03192,0.10888,0.03963,0.03401,0.0104,0.03999,0.01527,0.01256,0.00419,0.01304,0.00572,0.00411,0.00162,0.00249,0.00288,0.00079,0.00087,-0.00065,0.00239,-0.00018,0.00074,-0.00129,0.00226,-0.00038,0.0007,-0.0009,0.00153,-0.00027,0.00048
ISS_292RF_FMOVIE001_PRIME,0,18000,2017-09-06T11:47:07,0.0,359.98,7.204,9.071,7.885,138.143,142.227,140.253,75.016,78.932,77.023,63.312,100.0,9.24243,2.2014,2.05317,0.44465,2.13077,0.32815,0.47291,0.04391,6.61942,1.98895,1.47024,0.42027,0.49224,0.07104,0.11002,0.0154,0.01964,0.0101,0.0044,0.00224,0.0416,0.01217,0.00925,0.00246,0.07279,0.01429,0.01615,0.0023,0.12073,0.0199,0.02678,0.0026,0.20146,0.03326,0.04464,0.0039,0.33788,0.05232,0.07494,0.00628,0.50159,0.07032,0.11137,0.00745,0.72077,0.16433,0.15981,0.03039,1.44953,0.86502,0.32543,0.19833,4.18526,1.37909,0.92688,0.28447,1.3691,0.38747,0.30371,0.07672,0.21303,0.03263,0.04765,0.00742,0.0247,0.00596,0.00558,0.00156,0.0019,0.00325,0.00045,0.00075,-0.00325,0.0026,-0.00071,0.00057,-0.00457,0.0022,-0.00101,0.00047,-0.0044,0.00185,-0.00097,0.00039,-0.00349,0.00154,-0.00077,0.00033,-0.00184,0.00093,-0.00041,0.0002
