Observation,Slice#,Num Data,Date,Min Long,Max Long,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW,EW Std,Normal EW,Normal EW Std,EWI,EWI Std,Normal EWI,Normal EWI Std,EWC,EWC Std,Normal EWC,Normal EWC Std,EWO,EWO Std,Normal EWO,Normal EWO Std,Normal EW3Z,Normal EW3Z Std,Normal EW3ZPN,Normal EW3ZPN Std
ISS_111RF_FMOVIE002_PRIME,348,50,2009-05-26T10:12:14,348.0,348.98,5.3599267,5.6636186,5.4933457,37.491955,37.496964,37.494667,94.519165,94.53139,94.52527,88.82511886,53.7,6.88831748,0.02517438,0.54348094,0.00228577,2.09409239,0.03231578,0.16521945,0.00242508,3.08570508,0.05593573,0.24346188,0.00460473,1.70852,0.01139668,0.13479961,0.00081857,1.10539471,0.01229296,1.08100481,0.01201956
ISS_111RF_FMOVIE002_PRIME,349,50,2009-05-26T10:07:26,349.0,349.98,5.400299,5.701222,5.54376,37.491425,37.549915,37.519638,94.42302,94.51892,94.4727,88.82511886,53.7,7.32626402,0.34130503,0.5712721,0.02533595,2.31848232,0.08784761,0.18078966,0.00646998,3.23368193,0.24643446,0.25213443,0.01865449,1.77409978,0.02034012,0.13834801,0.00130864,1.15649564,0.06904384,1.13093863,0.06751278
ISS_111RF_FMOVIE002_PRIME,350,50,2009-05-26T10:05:18,350.0,350.98,5.4091067,5.722923,5.5367303,37.54503,37.576775,37.551033,94.368706,94.42276,94.41174,88.82511886,53.7,7.83130047,0.21014261,0.60239767,0.01581127,2.17085904,0.10758755,0.16700799,0.00864625,3.79385551,0.2009684,0.29181078,0.01498063,1.86658592,0.03735281,0.14357889,0.00263993,1.28416827,0.05029394,1.25573501,0.04917242
ISS_111RF_FMOVIE002_PRIME,351,50,2009-05-26T10:02:38,351.0,351.98,5.4078245,5.726759,5.5415425,37.572105,37.6039,37.581287,94.314384,94.368454,94.3524,88.82511886,53.7,8.10097232,0.23848549,0.61485696,0.02039666,2.02349488,0.01638863,0.15356499,0.00145304,4.17194905,0.23850095,0.31667931,0.01923579,1.90552838,0.01072017,0.14461266,0.0011112,1.35950245,0.06422876,1.32934622,0.06282066
ISS_111RF_FMOVIE002_PRIME,352,50,2009-05-26T10:00:30,352.0,352.98,5.4120193,5.740555,5.5538106,37.59915,37.63105,37.61102,94.26005,94.31414,94.29387,88.82511886,53.7,7.66656663,0.17081847,0.57394707,0.00982378,2.00915784,0.01661885,0.15042663,0.00106641,3.73278326,0.15522326,0.27942182,0.01015033,1.92462553,0.01316812,0.14409862,0.00093515,1.23550409,0.03548121,1.20804685,0.03467054
ISS_111RF_FMOVIE002_PRIME,353,50,2009-05-26T09:58:22,353.0,353.98,5.410865,5.74499,5.560309,37.626427,37.658375,37.64151,94.20572,94.2598,94.23445,88.82511886,53.7,8.06770971,0.11979439,0.59565737,0.00590838,2.04787871,0.04508359,0.15119278,0.00249581,4.08370576,0.08495431,0.30150352,0.00497213,1.93612523,0.00622975,0.14296107,0.0011418,1.31440641,0.0191796,1.28514127,0.01873233
ISS_111RF_FMOVIE002_PRIME,354,50,2009-05-26T09:56:14,354.0,354.98,5.415486,5.7597036,5.574688,37.65367,37.685715,37.67148,94.151375,94.20548,94.175835,88.82511886,53.7,8.07427809,0.04492321,0.58793903,0.0028663,2.1350119,0.02478761,0.15545733,0.00105997,4.01852965,0.0335741,0.29261712,0.00262402,1.92073653,0.00825715,0.13986459,0.00111716,1.29036863,0.00832834,1.26158607,0.00814661
ISS_111RF_FMOVIE002_PRIME,355,50,2009-05-26T09:53:34,355.0,355.98,5.414419,5.7647915,5.583112,37.681133,37.713245,37.70221,94.097015,94.15114,94.11632,88.82511886,53.7,8.18898936,0.0500322,0.58781294,0.00373302,2.15749824,0.01127473,0.15486869,0.00110036,4.0917834,0.04236939,0.2937094,0.00283458,1.93970772,0.00715139,0.13923485,0.00076044,1.29802032,0.01003411,1.26901237,0.00980931
ISS_111RF_FMOVIE002_PRIME,356,50,2009-05-26T09:51:26,356.0,356.98,5.419469,5.7807083,5.5998616,37.708576,37.740776,37.732414,94.04268,94.096794,94.05765,88.82511886,53.7,8.31820885,0.10450083,0.58856224,0.00472918,2.15620681,0.01153982,0.15257267,0.00100925,4.21041345,0.10423751,0.29789524,0.00605826,1.95158859,0.00532443,0.13809433,0.00073503,1.31425161,0.02107946,1.28482619,0.02058977
ISS_111RF_FMOVIE002_PRIME,357,50,2009-05-26T09:49:18,357.0,357.98,5.424961,5.803728,5.618085,37.736115,37.76842,37.76273,93.98831,94.04244,93.99891,88.82511886,53.7,8.6718557,0.10850722,0.60472687,0.00548612,2.19158348,0.02422906,0.15282983,0.00119334,4.51860452,0.07700277,0.31509695,0.00427072,1.9616677,0.01014092,0.13680009,0.00051912,1.37812745,0.01727573,1.3472146,0.01687514
ISS_111RF_FMOVIE002_PRIME,358,50,2009-05-26T09:44:30,358.0,358.98,5.4243093,5.8218803,5.5887275,37.79162,37.824078,37.79708,93.89031,93.94462,93.934906,88.82511886,53.7,8.88417169,0.03682191,0.60965988,0.00328005,2.30961688,0.06000016,0.15847803,0.00349091,4.59958484,0.06947226,0.31565058,0.00562756,1.97496997,0.01569399,0.13553128,0.00143607,1.39096841,0.01594497,1.35970205,0.01559462
ISS_111RF_FMOVIE002_PRIME,359,50,2009-05-26T09:42:22,359.0,359.98,5.429927,5.8290577,5.5965624,37.819584,37.852097,37.82833,93.83578,93.89009,93.87519,88.82511886,53.7,8.89508389,0.03652604,0.60114923,0.00189549,2.5260947,0.05569067,0.17070225,0.00284448,4.3992849,0.03751283,0.29732863,0.00385521,1.9697043,0.00924932,0.13311835,0.00080472,1.34311485,0.00954305,1.31286633,0.0093443
