Observation,Slice#,Date,Min Long,Max Long,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW,EW Std,Normal EW,Normal EW Std
ISS_055RI_LPMRDFMOV001_PRIME,10,2008-01-07T19:13:03,100.0,109.98,9.893,10.031,9.962,21.77,21.894,21.832,101.851,101.961,101.906,81.063,100,3.64201,0.54514,0.75132,0.11281
ISS_055RI_LPMRDFMOV001_PRIME,11,2008-01-07T18:44:31,110.0,119.98,9.874,10.015,9.945,21.656,21.8,21.728,101.758,101.883,101.821,81.063,100,3.00855,0.15042,0.6164,0.03076
ISS_055RI_LPMRDFMOV001_PRIME,12,2008-01-07T18:21:03,120.0,129.98,9.859,10.002,9.93,21.562,21.687,21.624,101.681,101.791,101.736,81.063,100,2.95625,0.22306,0.60156,0.04626
ISS_055RI_LPMRDFMOV001_PRIME,13,2008-01-07T17:57:35,130.0,139.98,9.843,9.988,9.916,21.467,21.592,21.53,101.603,101.713,101.658,81.063,100,2.6405,0.1617,0.53357,0.03282
ISS_055RI_LPMRDFMOV001_PRIME,14,2008-01-07T17:33:51,140.0,149.98,9.827,9.975,9.901,21.372,21.497,21.435,101.525,101.635,101.58,81.063,100,2.3832,0.15103,0.47824,0.03037
ISS_055RI_LPMRDFMOV001_PRIME,15,2008-01-07T17:05:35,150.0,159.98,9.808,9.961,9.884,21.258,21.402,21.33,101.43,101.557,101.494,81.063,100,2.34523,0.20391,0.46723,0.04032
ISS_055RI_LPMRDFMOV001_PRIME,16,2008-01-07T16:42:07,160.0,169.98,9.792,9.945,9.868,21.162,21.288,21.225,101.352,101.462,101.407,81.063,100,2.42175,0.18579,0.47902,0.03632
ISS_055RI_LPMRDFMOV001_PRIME,17,2008-01-07T16:18:23,170.0,179.98,9.775,9.931,9.853,21.067,21.192,21.129,101.272,101.383,101.328,81.063,100,2.24244,0.21613,0.44034,0.0417
ISS_055RI_LPMRDFMOV001_PRIME,18,2008-01-07T15:50:07,180.0,189.98,9.756,9.914,9.835,20.952,21.096,21.024,101.177,101.304,101.241,81.063,100,2.54919,0.20721,0.49696,0.03983
ISS_055RI_LPMRDFMOV001_PRIME,19,2008-01-07T15:26:39,190.0,199.98,9.739,9.901,9.82,20.856,20.981,20.918,101.098,101.209,101.153,81.063,100,2.72367,0.26202,0.52709,0.05122
ISS_055RI_LPMRDFMOV001_PRIME,20,2008-01-07T15:02:55,200.0,209.98,9.722,9.887,9.805,20.759,20.885,20.822,101.018,101.129,101.073,81.063,100,2.53113,0.20489,0.48614,0.03917
ISS_055RI_LPMRDFMOV001_PRIME,21,2008-01-07T14:39:27,210.0,219.98,9.706,9.903,9.805,20.663,20.788,20.726,100.938,101.049,100.993,81.063,100,2.89046,0.20061,0.55105,0.03813
ISS_055RI_LPMRDFMOV001_PRIME,22,2008-01-07T14:11:11,220.0,229.98,9.689,9.884,9.786,20.55,20.692,20.621,100.845,100.969,100.907,81.063,100,3.22254,0.55221,0.60971,0.10496
ISS_055RI_LPMRDFMOV001_PRIME,23,2008-01-07T13:47:27,230.0,239.98,9.668,9.843,9.756,20.45,20.576,20.513,100.76,100.872,100.816,81.063,100,2.66096,0.15188,0.4994,0.02803
ISS_055RI_LPMRDFMOV001_PRIME,24,2008-01-07T13:23:59,240.0,249.98,9.655,9.856,9.756,20.356,20.478,20.417,100.683,100.79,100.736,81.063,100,2.90767,0.20765,0.54155,0.03871
ISS_055RI_LPMRDFMOV001_PRIME,25,2008-01-07T12:55:43,250.0,259.98,9.63,10.003,9.817,20.236,20.395,20.315,100.581,100.725,100.653,81.063,100,3.14281,0.5275,0.58066,0.09651
ISS_055RI_LPMRDFMOV001_PRIME,26,2008-01-07T12:31:59,260.0,269.98,9.616,9.834,9.725,20.141,20.264,20.202,100.502,100.611,100.556,81.063,100,2.92297,0.26368,0.53579,0.04902
ISS_055RI_LPMRDFMOV001_PRIME,27,2008-01-07T12:08:31,270.0,279.98,9.595,9.829,9.712,20.04,20.166,20.103,100.417,100.529,100.473,81.063,100,2.95055,0.18932,0.53642,0.03414
ISS_055RI_LPMRDFMOV001_PRIME,28,2008-01-07T11:44:47,280.0,289.98,9.578,9.818,9.698,19.942,20.068,20.005,100.334,100.447,100.39,81.063,100,3.10447,0.33349,0.55976,0.05944
ISS_055RI_LPMRDFMOV001_PRIME,29,2008-01-07T11:16:31,290.0,299.98,9.559,9.803,9.681,19.826,19.973,19.899,100.237,100.368,100.302,81.063,100,3.34497,0.28333,0.59825,0.0515
ISS_055RI_LPMRDFMOV001_PRIME,30,2008-01-07T10:53:03,300.0,309.98,9.544,9.776,9.66,19.728,19.854,19.791,100.155,100.267,100.211,81.063,100,3.18555,0.23345,0.56483,0.04066
ISS_055RI_LPMRDFMOV001_PRIME,31,2008-01-07T10:29:19,310.0,319.98,9.523,9.774,9.649,19.628,19.756,19.692,100.07,100.185,100.128,81.063,100,3.48953,0.45794,0.61344,0.07936
ISS_055RI_LPMRDFMOV001_PRIME,32,2008-01-07T10:05:51,320.0,329.98,9.51,9.768,9.639,19.531,19.656,19.593,99.988,100.1,100.044,81.063,100,3.2301,0.26549,0.56321,0.04705
ISS_055RI_LPMRDFMOV001_PRIME,33,2008-01-07T09:37:35,330.0,339.98,9.482,9.754,9.618,19.409,19.556,19.482,99.884,100.015,99.95,81.063,100,3.16115,0.24234,0.5461,0.04169
ISS_055RI_LPMRDFMOV001_PRIME,34,2008-01-07T09:13:51,340.0,349.98,9.469,9.731,9.6,19.311,19.436,19.374,99.802,99.914,99.858,81.063,100,2.95671,0.20657,0.50636,0.03597
ISS_055RI_LPMRDFMOV001_PRIME,35,2008-01-07T08:50:23,350.0,359.98,9.453,9.716,9.585,19.212,19.338,19.275,99.717,99.83,99.774,81.063,100,2.93762,0.31744,0.49857,0.05415
ISS_057RF_FMOVIE001_VIMS,0,2008-01-24T02:14:23,0.0,9.98,9.81,9.833,9.822,45.771,45.961,45.866,119.157,119.327,119.242,81.308,89,1.02521,0.12098,0.50075,0.05901
ISS_057RF_FMOVIE001_VIMS,1,2008-01-24T01:44:31,10.0,19.98,9.826,9.853,9.84,45.627,45.845,45.736,119.07,119.257,119.163,81.308,89,1.15573,0.18066,0.56323,0.088
ISS_057RF_FMOVIE001_VIMS,2,2008-01-24T01:20:31,20.0,29.98,9.842,9.869,9.856,45.513,45.701,45.607,119.001,119.169,119.085,81.308,89,1.22149,0.13719,0.59386,0.06681
ISS_057RF_FMOVIE001_VIMS,3,2008-01-24T00:56:31,30.0,39.98,9.858,9.907,9.883,45.36,45.586,45.473,118.882,119.114,118.998,81.308,89,1.42514,0.1595,0.69132,0.07755
ISS_057RF_FMOVIE001_VIMS,4,2008-01-24T00:32:31,40.0,49.98,9.875,9.901,9.888,45.285,45.471,45.378,118.862,119.028,118.945,81.308,89,1.41445,0.13054,0.68457,0.06334
ISS_057RF_FMOVIE001_VIMS,5,2008-01-24T00:08:47,50.0,59.98,9.893,9.916,9.904,45.171,45.358,45.264,118.792,118.959,118.875,81.308,89,1.32245,0.13913,0.63861,0.06751
ISS_057RF_FMOVIE001_VIMS,6,2008-01-23T23:44:47,60.0,69.98,9.909,9.934,9.921,45.058,45.244,45.151,118.723,118.889,118.806,81.308,89,1.22265,0.11084,0.58907,0.05374
ISS_057RF_FMOVIE001_VIMS,7,2008-01-23T23:14:55,70.0,79.98,9.924,9.966,9.945,44.917,45.138,45.028,118.624,118.852,118.738,81.308,89,1.08811,0.11413,0.52298,0.05493
ISS_057RF_FMOVIE001_VIMS,8,2008-01-23T22:50:55,80.0,89.98,9.939,9.965,9.952,44.805,44.99,44.897,118.568,118.733,118.65,81.308,89,1.18825,0.23054,0.56979,0.11064
ISS_057RF_FMOVIE001_VIMS,9,2008-01-23T22:26:55,90.0,99.98,9.954,9.98,9.967,44.694,44.878,44.786,118.499,118.664,118.582,81.308,89,1.3586,0.2559,0.65,0.12253
ISS_057RF_FMOVIE001_VIMS,10,2008-01-23T22:02:55,100.0,109.98,9.971,9.995,9.983,44.582,44.766,44.674,118.43,118.595,118.512,81.308,89,1.59209,0.31779,0.75993,0.15174
ISS_057RF_FMOVIE001_VIMS,11,2008-01-23T21:39:11,110.0,119.98,9.987,10.01,9.999,44.472,44.655,44.563,118.363,118.527,118.445,81.308,89,1.37522,0.18804,0.65494,0.08945
ISS_057RF_FMOVIE001_VIMS,12,2008-01-23T21:09:03,120.0,129.98,10.002,10.028,10.015,44.334,44.544,44.439,118.278,118.458,118.368,81.308,89,1.23676,0.22763,0.58766,0.10834
ISS_057RF_FMOVIE001_VIMS,13,2008-01-23T20:45:19,130.0,139.98,10.016,10.043,10.029,44.224,44.406,44.315,118.21,118.372,118.291,81.308,89,1.11958,0.23605,0.53068,0.11185
ISS_057RF_FMOVIE001_VIMS,14,2008-01-23T20:21:19,140.0,149.98,10.03,10.057,10.044,44.114,44.295,44.205,118.142,118.303,118.223,81.308,89,0.97807,0.11045,0.46256,0.05229
ISS_057RF_FMOVIE001_VIMS,15,2008-01-23T19:57:19,150.0,159.98,10.046,10.071,10.058,44.005,44.186,44.096,118.074,118.235,118.155,81.308,89,1.03167,0.21443,0.4868,0.10121
ISS_057RF_FMOVIE001_VIMS,16,2008-01-23T19:33:19,160.0,169.98,10.062,10.085,10.073,43.897,44.077,43.987,118.007,118.168,118.087,81.308,89,0.98322,0.20128,0.46287,0.09472
ISS_057RF_FMOVIE001_VIMS,17,2008-01-23T19:03:27,170.0,179.98,10.076,10.102,10.089,43.761,43.968,43.864,117.922,118.099,118.011,81.308,89,0.94079,0.24571,0.44189,0.11553
ISS_057RF_FMOVIE001_VIMS,18,2008-01-23T18:39:43,180.0,189.98,10.089,10.116,10.103,43.653,43.832,43.743,117.855,118.015,117.935,81.308,89,1.08629,0.1599,0.50894,0.07474
ISS_057RF_FMOVIE001_VIMS,19,2008-01-23T18:15:43,190.0,199.98,10.103,10.153,10.128,43.536,43.732,43.634,117.759,117.978,117.868,81.308,89,1.10669,0.18704,0.51739,0.0878
ISS_057RF_FMOVIE001_VIMS,20,2008-01-23T17:51:43,200.0,209.98,10.117,10.163,10.14,43.438,43.651,43.544,117.708,117.926,117.817,81.308,89,1.16001,0.17936,0.54096,0.08319
ISS_057RF_FMOVIE001_VIMS,21,2008-01-23T17:27:43,210.0,219.98,10.133,10.156,10.144,43.331,43.509,43.42,117.653,117.812,117.733,81.308,89,1.20044,0.19369,0.55855,0.08992
ISS_057RF_FMOVIE001_VIMS,22,2008-01-23T17:03:59,220.0,229.98,10.146,10.17,10.158,43.225,43.402,43.314,117.587,117.745,117.666,81.308,89,1.26054,0.16163,0.5852,0.07496
